"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Nicolas Aube-Kubel","PHI","F","Act","","3","1","2","3","0","0","6","2","0","7","1"
"F","Anthony Beauvillier","NYI","F","Act","","57","15","19","34","-5","10","110","7","1","69","30"
"F","Brock Boeser","VAN","F","Act","","56","16","29","45","5","14","166","14","0","27","13"
"F","Nick Cousins","MTL/VGK","F","Act","","55","9","11","20","-4","33","95","5","0","79","28"
"F","Matt Duchene","NSH","F","Act","","58","12","27","39","-1","22","126","9","0","38","17"
"F","Alex Galchenyuk","PIT/MIN","F","Act","","44","4","10","14","-8","12","65","5","0","30","13"
"F","Johnny Gaudreau","CGY","F","Act","","67","17","39","56","-11","12","199","17","0","1","10"
"F","Adam Henrique","ANA","F","Act","","54","20","13","33","-3","20","125","7","0","57","24"
"F","Gabriel Landeskog","COL","F","Act","","46","16","15","31","-4","41","122","10","0","75","31"
"F","Scott Laughton","PHI","F","Act","","3","0","4","4","5","4","3","0","0","3","1"
"F","Sonny Milano","CBJ/ANA","F","Act","","16","2","5","7","2","12","22","0","0","4","4"
"F","Colin White","OTT","F","Act","","23","3","5","8","-7","16","34","1","0","12","12"
"D","Jonas Brodin","MIN","D","Act","","65","2","25","27","16","18","96","1","2","38","106"
"D","Jake Gardiner","CAR","D","Act","","63","3","16","19","-22","30","77","8","0","43","42"
"D","Ryan Lindgren","NYR","D","Act","","47","0","10","10","11","35","31","0","0","76","61"
"D","Morgan Rielly","TOR","D","Act","","46","3","24","27","6","22","122","7","0","37","66"
"D","Troy Stecher","VAN","D","Act","","65","4","11","15","7","32","79","0","0","65","63"
"D","Trevor van Riemsdyk","CAR","D","Act","","22","1","4","5","0","2","25","0","0","7","20"
"F","Jonathan Huberdeau","FLA","F","Res","","66","22","55","77","5","30","146","29","0","49","26"
"F","Alex Iafallo","LAK","F","Res","","58","12","22","34","1","12","119","7","0","41","37"
"F","Brandon Saad","CHI","F","Res","","48","16","11","27","3","14","111","0","1","28","18"
"F","Frank Vatrano","FLA","F","Res","","56","10","13","23","-13","24","131","1","1","85","35"
"F","Zachary Aston-Reese","PIT","F","IR","","39","5","4","9","5","18","73","0","1","94","24"
"F","Casey Cizikas","NYI","F","IR","","32","8","4","12","9","29","43","0","5","79","27"
"F","Vladimir Tarasenko","STL","F","IR","","10","3","7","10","-2","0","26","3","0","17","7"
"D","Danny DeKeyser","DET","D","IR","","8","0","4","4","0","4","12","0","0","6","18"
"F","Alexander Barabanov","TOR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Eric Ciccolini","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Kyle Clifford","LAK/TOR","F","Min","","58","7","8","15","-8","48","94","0","0","109","12"
"F","Anatoly Golyshev","NYI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jack Gorniak","MTL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","John Hayden","NJD","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Kale Howarth","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ethan Keppen","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Leo Komarov","NYI","F","Min","","21","1","7","8","5","6","22","0","1","50","11"
"F","Klim Kostin","STL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nick Lappin","STL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Kole Lind","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jack McBain","UTA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan McGregor","TOR/ARI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Cameron Morrison","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikita Nesterenko","ANA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
