"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Anthony Beauvillier","NYI","F","Act","","5","0","0","0","-2","2","7","0","0","4","2"
"F","Ryan Carpenter","SJS/VGK","F","Act","","7","2","0","2","-3","2","11","0","0","14","0"
"F","Kyle Clifford","LAK","F","Act","","4","0","0","0","-1","2","7","0","0","13","1"
"F","Nick Cousins","ARI","F","Act","","6","1","1","2","-2","4","11","0","0","8","5"
"F","Alex Galchenyuk","MTL","F","Act","","7","1","4","5","-5","4","21","2","0","4","2"
"F","Johnny Gaudreau","CGY","F","Act","","7","3","5","8","-1","0","19","1","0","3","1"
"F","Adam Henrique","NJD/ANA","F","Act","","7","1","2","3","-1","4","12","1","0","4","4"
"F","Jonathan Huberdeau","FLA","F","Act","FLA 4<br/>@BOS 2 F","6","3","2","5","-4","4","14","2","0","2","5"
"F","Gabriel Landeskog","COL","F","Act","","7","3","6","9","9","6","15","2","0","9","3"
"F","Brandon Saad","CHI","F","Act","","7","1","2","3","-3","0","15","0","0","6","3"
"F","Vladimir Tarasenko","STL","F","Act","","5","1","1","2","0","2","18","0","0","5","3"
"F","Frank Vatrano","BOS/FLA","F","Act","FLA 4<br/>@BOS 2 F","3","1","0","1","-1","2","6","0","0","7","3"
"D","Jonas Brodin","MIN","D","Act","","6","0","2","2","2","2","5","0","0","4","13"
"D","Danny DeKeyser","DET","D","Act","","7","0","1","1","-2","4","1","0","0","9","10"
"D","Jake Gardiner","TOR","D","Act","","5","0","3","3","2","2","8","1","0","3","8"
"D","Shayne Gostisbehere","PHI","D","Act","","7","2","1","3","-5","0","22","2","0","7","7"
"D","Morgan Rielly","TOR","D","Act","","5","0","7","7","-2","0","15","5","0","7","12"
"D","Troy Stecher","VAN","D","Act","","7","0","0","0","-4","0","8","0","0","20","3"
"F","Matt Duchene","COL/OTT","F","Res","","7","4","5","9","6","2","17","1","0","3","2"
"F","Alex Iafallo","LAK","F","Res","","6","0","1","1","1","2","8","0","0","6","1"
"F","Sonny Milano","CBJ","F","Res","","6","0","1","1","-3","0","9","0","0","2","1"
"F","Zachary Aston-Reese","PIT","F","IR","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brock Boeser","VAN","F","IR","","1","0","0","0","-1","0","2","0","0","0","0"
"F","Leo Komarov","TOR","F","IR","","4","2","1","3","-1","2","7","1","0","11","1"
"F","Collin Adams","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nicolas Aube-Kubel","PHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexander Barabanov","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Casey Cizikas","NYI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Andrew Copp","WPG","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brett Davis","DAL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Anatoly Golyshev","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
