"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Zachary Aston-Reese","PIT","F","Act","BUF 0<br/>@PIT 1 F","22","5","1","6","3","13","35","0","1","40","9"
"F","Nicolas Aube-Kubel","PHI","F","Act","PHI 1<br/>@WSH 2 F","3","0","0","0","0","2","6","0","0","6","2"
"F","Anthony Beauvillier","NYI","F","Act","NJD 1<br/>@NYI 5 F","26","8","5","13","6","4","59","2","0","20","7"
"F","Casey Cizikas","NYI","F","Act","NJD 1<br/>@NYI 5 F","33","7","7","14","2","19","43","0","0","64","17"
"F","Nick Cousins","NSH","F","Act","CAR 1<br/>@NSH 3 F","35","3","7","10","-2","25","38","4","0","26","9"
"F","Alex Galchenyuk","OTT/CAR/TOR","F","Act","MTL 2<br/>@TOR 3 F","8","1","0","1","-6","6","17","1","0","12","1"
"F","Adam Henrique","ANA","F","Act","ANA 3<br/>@MIN 4 F","23","5","3","8","-7","11","36","1","0","30","18"
"F","Alex Iafallo","LAK","F","Act","COL 3<br/>@LAK 2 F","29","8","11","19","-1","0","60","5","0","14","15"
"F","Gabriel Landeskog","COL","F","Act","COL 3<br/>@LAK 2 F","35","14","22","36","10","22","100","10","0","52","19"
"F","Scott Laughton","PHI","F","Act","PHI 1<br/>@WSH 2 F","26","5","7","12","6","26","42","0","0","58","12"
"F","Brandon Saad","COL","F","Act","COL 3<br/>@LAK 2 F","30","10","9","19","7","6","50","3","0","10","10"
"F","Vladimir Tarasenko","STL","F","Act","STL 1<br/>@VGK 4 F","11","2","5","7","-7","0","36","3","0","17","8"
"D","Jonas Brodin","MIN","D","Act","ANA 3<br/>@MIN 4 F","31","4","8","12","4","10","43","2","0","17","61"
"D","Connor Clifton","BOS","D","Act","NYR 5<br/>@BOS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Shayne Gostisbehere","PHI","D","Act","PHI 1<br/>@WSH 2 F","27","5","6","11","0","0","61","7","0","9","28"
"D","Ryan Lindgren","NYR","D","Act","NYR 5<br/>@BOS 4 F","18","0","3","3","6","8","26","0","1","19","16"
"D","Morgan Rielly","TOR","D","Act","MTL 2<br/>@TOR 3 F","36","3","23","26","13","10","69","11","1","43","39"
"D","Jakub Zboril","BOS","D","Act","NYR 5<br/>@BOS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brock Boeser","VAN","F","Res","VAN 3<br/>@EDM 4 F","31","14","12","26","-4","12","75","7","1","24","6"
"F","Johnny Gaudreau","CGY","F","Res","","38","12","14","26","-3","4","76","14","0","8","7"
"F","Jonathan Huberdeau","FLA","F","Res","TBL 1<br/>@FLA 5 F","37","13","25","38","-3","22","83","16","0","31","8"
"F","Frank Vatrano","FLA","F","Res","TBL 1<br/>@FLA 5 F","31","11","5","16","6","8","90","2","0","33","14"
"F","Matt Duchene","NSH","F","IR","CAR 1<br/>@NSH 3 F","19","2","4","6","-8","4","47","2","0","12","4"
"F","Sonny Milano","ANA","F","IR","ANA 3<br/>@MIN 4 F","2","0","0","0","0","0","6","0","0","3","0"
"F","Mitchell Stephens","TBL","F","IR","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Colin White","OTT","F","IR","OTT 4<br/>@WPG 2 F","21","7","5","12","-4","10","36","4","0","23","10"
"D","Will Borgen","BUF","D","IR","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Mark Friedman","PHI/PIT","D","IR","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jake Gardiner","CAR","D","IR","CAR 1<br/>@NSH 3 F","17","0","7","7","2","2","15","3","0","14","9"
"F","Alexander Barabanov","TOR/SJS","F","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Egor Chinakhov","CBJ","F","Min","DET 4<br/>@CBJ 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kyle Clifford","STL","F","Min","STL 1<br/>@VGK 4 F","22","2","1","3","0","12","28","0","1","33","6"
"F","Anatoly Golyshev","NYI","F","Min","NJD 1<br/>@NYI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jack Gorniak","MTL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jackson Hallum","VGK","F","Min","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","John Hayden","ARI","F","Min","ARI 5<br/>@SJS 4 F","3","0","1","1","1","14","1","0","0","6","1"
"F","Kale Howarth","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ethan Keppen","VAN","F","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Leo Komarov","NYI","F","Min","NJD 1<br/>@NYI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Klim Kostin","STL","F","Min","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jackson Kunz","VAN","F","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kole Lind","VAN","F","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jack McBain","UTA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan McGregor","ARI","F","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Cameron Morrison","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikita Nesterenko","ANA","F","Min","ANA 3<br/>@MIN 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Serron Noel","FLA","F","Min","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Lane Pederson","ARI","F","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ty Smilanic","FLA","F","Min","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Timofey Spitserov","SJS","F","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Louie Belpedio","MIN","D","Min","ANA 3<br/>@MIN 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Danny DeKeyser","DET","D","Min","DET 4<br/>@CBJ 5 F","23","1","4","5","1","6","19","0","0","30","38"
"D","Marc Del Gaizo","MTL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Gianni Fairbrother","MTL","D","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Mac Hollowell","TOR","D","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Wyatt Kaiser","CHI","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Dylan McIlrath","DET","D","Min","DET 4<br/>@CBJ 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Eamon Powell","TBL","D","Min","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jimmy Schuldt","VGK","D","Min","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Troy Stecher","DET","D","Min","DET 4<br/>@CBJ 5 F","24","0","6","6","-6","4","28","0","0","19","26"
"D","Giovanni Vallati","WPG","D","Min","OTT 4<br/>@WPG 2 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Chad Ruhwedel","PIT","D","-","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Trevor van Riemsdyk","WSH","D","-","PHI 1<br/>@WSH 2 F","10","1","0","1","-3","0","8","0","0","4","13"
"Totals","","","","","","671","143","201","344","13","260","1,233","97","5","677","413"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Braden Holtby","VAN","G","IR","VAN 3<br/>@EDM 4 F","12","4",".00","363",".000","0","0","0","1","1","0","0"
"G","Hugo Alnefelt","TBL","G","Min","TBL 1<br/>@FLA 5 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Kevin Boyle","DET","G","Min","DET 4<br/>@CBJ 5 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Calle Clang","PIT","G","Min","BUF 0<br/>@PIT 1 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Evan Cormier","NJD","G","Min","NJD 1<br/>@NYI 5 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"Totals","","","","","","12","4","999963.00","363",".000","0","0","0","1","1","0","0"
