"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Sidney Crosby","PIT","F","Act","","62","24","49","73","8","46","188","20","0","61","33"
"F","Taylor Hall","BOS","F","Act","","58","16","20","36","12","24","143","8","0","34","32"
"F","Vitali Kravtsov","NYR/VAN","F","Act","","15","1","2","3","3","0","13","1","0","2","4"
"F","Nathan MacKinnon","COL","F","Act","COL 4<br/>@NSH 3 F","53","28","51","79","18","24","279","23","0","36","29"
"F","Evgeni Malkin","PIT","F","Act","","63","21","45","66","-8","44","184","28","0","42","24"
"F","Nino Niederreiter","NSH/WPG","F","Act","","63","21","13","34","-10","20","148","7","0","132","23"
"F","Ryan Nugent-Hopkins","EDM","F","Act","","67","30","50","80","6","33","160","43","3","38","24"
"F","Kyle Okposo","BUF","F","Act","BUF 5<br/>@CBJ 2 F","37","7","8","15","-2","16","68","3","0","40","12"
"F","Victor Olofsson","BUF","F","Act","BUF 5<br/>@CBJ 2 F","61","23","8","31","-16","4","136","7","0","13","14"
"F","Elias Pettersson","VAN","F","Act","","60","27","48","75","5","8","196","17","8","52","72"
"F","Jeff Skinner","BUF","F","Act","BUF 5<br/>@CBJ 2 F","60","29","36","65","10","31","174","18","0","17","12"
"F","Jakub Vrana","DET/STL","F","Act","","7","3","1","4","-1","0","19","1","0","6","2"
"D","Brian Dumoulin","PIT","D","Act","","45","1","10","11","-1","10","44","0","1","72","76"
"D","Henri Jokiharju","BUF","D","Act","BUF 5<br/>@CBJ 2 F","24","0","5","5","0","14","36","0","0","22","22"
"D","Ryan McDonagh","NSH","D","Act","COL 4<br/>@NSH 3 F","57","1","14","15","12","16","57","0","0","53","126"
"D","Matt Roy","LAK","D","Act","","62","8","12","20","1","18","114","0","2","93","110"
"D","Mikhail Sergachev","TBL","D","Act","","61","5","36","41","11","49","118","18","1","95","120"
"D","Ryan Suter","DAL","D","Act","","57","2","14","16","-5","18","64","4","1","61","76"
"F","Jesper Boqvist","NJD","F","Res","","10","0","1","1","-4","0","6","0","0","6","6"
"F","Blake Coleman","CGY","F","Res","","65","14","15","29","8","40","156","0","2","79","29"
"D","Sebastian Aho","NYI","D","Res","","23","1","6","7","7","6","28","1","0","15","21"
"F","Kevin Fiala","LAK","F","IR","","66","22","46","68","0","52","200","23","0","52","17"
"F","Filip Forsberg","NSH","F","IR","COL 4<br/>@NSH 3 F","50","19","23","42","-4","20","157","13","0","86","20"
"F","David Krejci","BOS","F","IR","","57","12","35","47","22","16","92","10","0","35","31"
"F","Jakub Voracek","CBJ/ARI","F","IR","","7","1","2","3","-5","0","11","1","0","0","5"
"D","Thomas Chabot","OTT","D","IR","","56","8","22","30","-10","48","144","15","0","62","98"
"D","Victor Hedman","TBL","D","IR","","60","6","34","40","14","26","146","11","2","77","106"
"F","Jordan Dumais","CBJ","F","Min","BUF 5<br/>@CBJ 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jean-Luc Foudy","COL","F","Min","COL 4<br/>@NSH 3 F","5","0","0","0","-1","0","6","0","0","1","1"
"F","Maxim Groshev","TBL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Stephen Halliday","OTT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mike Hardman","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Quinn Hutson","EDM","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Adam Ingram","NSH","F","Min","COL 4<br/>@NSH 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Artur Kayumov","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brody Lamb","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jakub Lauko","BOS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jonathan Lekkerimaki","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Hunter McKown","CBJ","F","Min","BUF 5<br/>@CBJ 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Waltteri Merela","TBL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Logan Morrison","DAL/SEA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Oskar Pettersson","OTT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Topi Ronni","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Conner Roulette","DAL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Xavier Simoneau","MTL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Justin Sourdif","FLA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Antonio Stranges","DAL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Michal Teply","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Akil Thomas","LAK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tyler Tullio","EDM","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Sean Behrens","COL","D","Min","COL 4<br/>@NSH 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jakub Galvas","CHI","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Leon Gawanke","WPG","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Robert Hagg","DET","D","Min","","6","0","1","1","-1","2","10","0","0","15","8"
"D","Olli Juolevi","ANA","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jake Livingstone","NSH","D","Min","COL 4<br/>@NSH 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Sam Malinski","COL","D","Min","COL 4<br/>@NSH 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jeremie Poirier","CGY","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Brogan Rafferty","SEA","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Otto Salin","LAK","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Artem Anisimov","PHI","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","David Cotton","SEA","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jordan Frasca","PIT","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Noah Philp","EDM","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Gemel Smith","TBL","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Antti Suomela","TOR","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Chris Tierney","FLA/MTL","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Oscar Klefbom","EDM","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"Totals","","","","","","1,317","330","607","937","69","585","3,097","272","20","1,297","1,153"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Kevin Lankinen","NSH","G","Act","COL 4<br/>@NSH 3 F","6","3","2.68","196",".925","0","0","0","0","0","0","0"
"G","Juuse Saros","NSH","G","Res","COL 4<br/>@NSH 3 F","49","25","2.78","1,485",".917","1","0","0","0","0","0","0"
"G","Artur Akhtyamov","TOR","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Yaroslav Askarov","NSH","G","Min","COL 4<br/>@NSH 3 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Jakub Malek","NJD","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Victor Ostman","SEA","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","David Rittich","WPG","G","Min","","2","0","2.27","41",".932","0","0","0","0","0","0","0"
"G","Juho Olkinuora","DET","G","-","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Tomas Vomacka","NSH","G","-","COL 4<br/>@NSH 3 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"Totals","","","","","","57","28","2.76","1,722",".918","1","0","0","0","0","0","0"
