"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Craig Adams","PIT","F","Act","OTT 3<br/>@PIT 2 F","2","0","0","0","-1","0","1","0","0","5","1"
"F","Artem Anisimov","CBJ","F","Act","","65","18","14","32","-1","16","118","4","2","26","44"
"F","Kyle Brodziak","MIN","F","Act","NSH 7<br/>@MIN 3 F","67","6","15","21","0","43","87","0","0","58","32"
"F","Jason Chimera","WSH","F","Act","TBL 1<br/>@WSH 0 F","57","9","20","29","2","26","123","5","1","94","23"
"F","Cody Eakin","DAL","F","Act","DAL 1<br/>@PHO 2 F","64","12","16","28","-10","22","125","6","1","81","46"
"F","Michal Handzus","CHI","F","Act","","48","4","8","12","-1","10","42","0","1","27","46"
"F","Jiri Hudler","CGY","F","Act","CGY 1<br/>@VAN 5 F","60","14","28","42","3","16","98","11","0","33","12"
"F","Phil Kessel","TOR","F","Act","","69","34","39","73","-2","21","260","20","0","22","24"
"F","Ryan OReilly","COL","F","Act","COL 2<br/>@ANA 3 F","61","24","29","53","1","0","153","20","0","20","33"
"F","Brandon Sutter","PIT","F","Act","OTT 3<br/>@PIT 2 F","64","10","11","21","-3","12","107","4","2","56","31"
"F","Tomas Tatar","DET","F","Act","DET 3<br/>@STL 0 F","57","14","13","27","0","20","129","5","0","61","18"
"F","James van Riemsdyk","TOR","F","Act","","66","26","28","54","-3","40","218","14","4","98","20"
"D","Robert Bortuzzo","PIT","D","Act","OTT 3<br/>@PIT 2 F","38","0","6","6","-3","54","36","0","0","99","56"
"D","Jack Johnson","CBJ","D","Act","","67","4","22","26","-5","44","126","12","0","148","112"
"D","Zbynek Michalek","PHO","D","Act","DAL 1<br/>@PHO 2 F","40","1","5","6","4","18","52","0","0","39","118"
"D","Stephane Robidas","DAL/ANA","D","Act","COL 2<br/>@ANA 3 F","24","4","1","5","7","12","35","1","0","62","34"
"D","Michael Stone","PHO","D","Act","DAL 1<br/>@PHO 2 F","50","7","9","16","-8","32","77","6","1","111","74"
"D","Keith Yandle","PHO","D","Act","DAL 1<br/>@PHO 2 F","65","7","40","47","-17","39","178","27","0","19","84"
"F","Patrick Sharp","CHI","F","Res","","67","29","36","65","17","36","259","21","0","49","23"
"D","Jacob Trouba","WPG","D","Res","","52","8","17","25","6","31","93","3","1","88","98"
"D","Mike Weaver","FLA/MTL","D","Res","","52","0","5","5","-10","23","42","0","0","97","87"
"F","Daniel Cleary","DET","F","IR","DET 3<br/>@STL 0 F","49","4","3","7","-10","29","62","0","0","50","17"
"F","Sven Baertschi","CGY","F","Min","CGY 1<br/>@VAN 5 F","26","2","9","11","-4","6","30","4","0","22","19"
"F","Riley Barber","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Troy Bourke","COL","F","Min","COL 2<br/>@ANA 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Tim Bozon","MTL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Connor Brickley","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Chris Brown","PHO/WSH","F","Min","TBL 1<br/>@WSH 0 F","3","0","0","0","0","0","3","0","0","6","0"
"F","Anthony Camara","BOS","F","Min","BOS 2<br/>@NJD 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Zac Dalpe","VAN","F","Min","CGY 1<br/>@VAN 5 F","23","1","1","2","-3","4","23","0","0","13","3"
"F","Simon Gagne","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Roman Horak","CGY/EDM","F","Min","","1","0","0","0","-1","0","1","0","0","0","1"
"F","Jujhar Khaira","EDM","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
