"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Kenny Agostino","MTL/NJD","F","Act","NJD 4<br/>@FLA 3 F","16","3","6","9","-3","6","27","2","0","44","5"
"F","Patrice Bergeron","BOS","F","Act","TBL 6<br/>@BOS 3 F","16","10","10","20","5","6","49","5","4","5","11"
"F","Jake DeBrusk","BOS","F","Act","TBL 6<br/>@BOS 3 F","11","6","4","10","1","6","20","0","0","4","5"
"F","Dominik Kahun","CHI","F","Act","CHI 2<br/>@NSH 5 F","16","2","5","7","8","4","23","0","0","3","7"
"F","Anders Lee","NYI","F","Act","NYI 3<br/>@WSH 0 F","17","6","3","9","7","2","36","3","0","25","8"
"F","Milan Lucic","EDM","F","Act","EDM 3<br/>@CGY 1 F","14","1","3","4","-1","26","11","0","0","38","9"
"F","Jonathan Marchessault","VGK","F","Act","VGK 2<br/>@LAK 5 F","15","5","8","13","7","14","38","2","0","18","8"
"F","Tanner Pearson","LAK/PIT/VAN","F","Act","VAN 2<br/>@STL 3 F","16","8","3","11","0","2","36","3","0","22","13"
"F","Mark Scheifele","WPG","F","Act","WPG 4<br/>@ARI 2 F","17","6","3","9","-9","4","37","3","0","10","13"
"F","Eric Staal","MIN","F","Act","MIN 0<br/>@DAL 3 F","16","3","4","7","-9","4","42","4","0","7","5"
"F","Oskar Sundqvist","STL","F","Act","VAN 2<br/>@STL 3 F","16","2","4","6","-5","4","22","0","1","37","6"
"F","Robert Thomas","STL","F","Act","VAN 2<br/>@STL 3 F","17","4","7","11","5","4","22","3","0","1","5"
"D","Braydon Coburn","TBL","D","Act","TBL 6<br/>@BOS 3 F","15","1","4","5","-3","10","24","0","0","28","10"
"D","Ryan Ellis","NSH","D","Act","CHI 2<br/>@NSH 5 F","14","1","5","6","0","2","20","0","0","13","24"
"D","Brad Hunt","VGK/MIN","D","Act","MIN 0<br/>@DAL 3 F","16","0","1","1","-3","6","22","1","0","7","12"
"D","Roman Josi","NSH","D","Act","CHI 2<br/>@NSH 5 F","14","1","3","4","2","6","43","1","0","10","34"
"D","David Savard","CBJ","D","Act","CBJ 6<br/>@OTT 2 F","17","4","6","10","9","8","28","0","0","31","30"
"D","Brendan Smith","NYR","F,D","36","NYR 4<br/>@PIT 3 F","3","1","1","2","1","2","3","0","1","7","1"
"F","Boo Nieves","NYR","F","Res","NYR 4<br/>@PIT 3 F","4","0","0","0","0","0","5","0","0","1","0"
"F","Ryan Spooner","NYR/EDM/VAN","F","Res","VAN 2<br/>@STL 3 F","2","0","1","1","-1","0","1","1","0","3","0"
"F","Chris Wagner","BOS","F","Res","TBL 6<br/>@BOS 3 F","14","3","1","4","1","4","21","0","0","37","12"
"F","Rocco Grimaldi","NSH","F","IR","CHI 2<br/>@NSH 5 F","3","0","0","0","-2","0","4","0","0","1","2"
"F","Evan Barratt","PHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Beau Bennett","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Michael Bunting","ARI","F","Min","WPG 4<br/>@ARI 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikolaj Krag Christensen","STL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Josh Dickinson","COL","F","Min","COL 2<br/>@SJS 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jake Elmer","NYR","F","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Matthew Filipe","PIT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Derek Grant","PIT/ANA","F","Min","","9","0","0","0","-8","0","12","0","0","21","7"
"F","Ryan Gropp","NYR","F","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Melker Karlsson","SJS","F","Min","COL 2<br/>@SJS 5 F","9","0","0","0","-2","2","6","0","0","10","2"
"F","Linus Lindstrom","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Stelio Mattheos","CAR","F","Min","CAR 4<br/>@PHI 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brad Morrison","LAK","F","Min","VGK 2<br/>@LAK 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kyle Olson","ANA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Petrus Palmu","VAN","F","Min","VAN 2<br/>@STL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jackson Perbix","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Arttu Ruotsalainen","BUF","F","Min","BUF 7<br/>@DET 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Riley Tufte","DAL","F","Min","MIN 0<br/>@DAL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Joe Veleno","DET","F","Min","BUF 7<br/>@DET 1 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jack Ahcan","COL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jack Dougherty","BUF","D","Min","BUF 7<br/>@DET 1 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Oscar Fantenberg","LAK/CGY","D","Min","EDM 3<br/>@CGY 1 F","10","0","1","1","5","5","7","0","0","12","4"
"D","Haydn Fleury","CAR","D","Min","CAR 4<br/>@PHI 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Nico Gross","NYR","D","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Michael Kim","WSH","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jeremy Lauzon","BOS","D","Min","TBL 6<br/>@BOS 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Philip Nyberg","BUF","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Yegor Rykov","NYR","D","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jonathan Tychonick","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Reilly Walsh","NJD","D","Min","NJD 4<br/>@FLA 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Yannick Weber","NSH","D","Min","CHI 2<br/>@NSH 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Matt Beleskey","NYR","F","-","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Clarke MacArthur","OTT","F","-","CBJ 6<br/>@OTT 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Christian Thomas","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Chris Thorburn","STL","F","-","VAN 2<br/>@STL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"Totals","","","","","","317","67","83","150","5","127","559","28","6","395","233"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Matt Murray","PIT","G","Act","NYR 4<br/>@PIT 3 F","15","8","2.25","437",".930","1","0","0","0","0","0","0"
"G","Casey DeSmith","PIT","G","Res","NYR 4<br/>@PIT 3 F","1","1",".00","26","1.000","1","0","0","0","0","0","0"
"G","Richard Bachman","VAN","G","Min","VAN 2<br/>@STL 3 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Callum Booth","CAR","G","Min","CAR 4<br/>@PHI 3 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Matthew Galajda","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Jeremy Helvig","CAR","G","Min","CAR 4<br/>@PHI 3 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Filip Larsson","PIT","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Eamon McAdam","TOR","G","Min","TOR 5<br/>@MTL 6 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Chris Nell","NYR","G","Min","NYR 4<br/>@PIT 3 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Antti Niemi","MTL","G","Min","TOR 5<br/>@MTL 6 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Calvin Pickard","PHI/ARI","G","Min","WPG 4<br/>@ARI 2 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Cayden Primeau","MTL","G","Min","TOR 5<br/>@MTL 6 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Tyler Wall","PHI","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Scott Wedgewood","BUF","G","Min","BUF 7<br/>@DET 1 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"Totals","","","","","","16","9","2.11","463",".933","2","0","0","0","0","0","0"
