"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Mason Appleton","SEA/WPG","F","Act","SEA 3<br/>@WPG 4 F","15","2","2","4","1","16","24","0","0","17","6"
"F","Rudolfs Balcers","SJS","F","Act","","17","3","2","5","-2","6","24","0","0","29","14"
"F","Nathan Bastian","SEA/NJD","F","Act","","13","1","4","5","1","4","16","0","0","37","8"
"F","Nick Bonino","SJS","F","Act","","17","8","1","9","-3","4","34","1","1","9","19"
"F","Andrew Cogliano","SJS/COL","F","Act","","15","0","0","0","-3","6","13","0","0","16","9"
"F","Barclay Goodrow","NYR","F","Act","","16","0","8","8","1","27","21","0","2","26","8"
"F","Patric Hornqvist","FLA","F","Act","","12","1","3","4","-3","6","30","0","0","14","8"
"F","Parker Kelly","OTT","F","Act","","14","2","4","6","-3","23","18","0","0","43","9"
"F","Adam Lowry","WPG","F","Act","SEA 3<br/>@WPG 4 F","15","3","1","4","-1","17","29","0","0","34","11"
"F","Mason Marchment","FLA","F","Act","","14","4","7","11","4","18","35","0","0","28","2"
"F","Joe Pavelski","DAL","F","Act","","18","3","12","15","-1","0","44","5","0","22","14"
"F","Matthew Tkachuk","CGY","F","Act","","17","10","12","22","15","14","45","4","0","21","6"
"D","Brent Burns","SJS","D","Act","","17","4","8","12","3","12","39","4","0","11","32"
"D","Adam Fox","NYR","D","Act","","15","1","9","10","9","8","39","4","0","3","13"
"D","Connor Mackey","CGY","D","Act","","0","0","0","0","0","0","0","0","0","0","0"
"D","Brett Pesce","CAR","D","Act","","17","1","5","6","4","6","33","0","0","7","25"
"D","Marc-Edouard Vlasic","SJS","D","Act","","17","0","0","0","-10","4","16","0","0","21","23"
"D","Chris Wideman","MTL","D","Act","","9","2","4","6","-1","18","10","1","0","7","8"
"F","Claude Giroux","PHI/FLA","F","Res","","15","3","16","19","5","4","42","9","0","15","1"
"F","Alex Killorn","TBL","F","Res","","17","5","4","9","1","12","43","5","0","17","5"
"F","Michael Pezzetta","MTL","F","Res","","2","0","1","1","0","2","2","0","0","5","0"
"F","Cal Clutterbuck","NYI","F","IR","","0","0","0","0","0","0","0","0","0","0","0"
"F","Kevin Labanc","SJS","F","IR","","0","0","0","0","0","0","0","0","0","0","0"
"D","Radko Gudas","FLA","D","IR","","14","2","2","4","2","17","17","0","1","59","19"
"D","Tucker Poolman","VAN","D","IR","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jaccob Slavin","CAR","D","IR","","16","1","8","9","18","0","37","0","0","7","15"
"F","Lucas Ciona","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Josh Doan","ARI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Francis","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brian Halonen","NJD","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Cole Koepke","TBL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Andre Lee","LAK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Matias Mantykivi","BOS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Declan McDonnell","TBL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Francesco Pinelli","LAK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nick Poisson","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Lukas Sillinger","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nick Swaney","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ilya Usov","TBL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Keean Washkurak","STL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Max Willman","PHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Zayde Wisdom","PHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alex Young","SJS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Shai Buium","DET","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Declan Carlile","TBL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Vincent Desharnais","EDM","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Peter Diliberatore","VGK","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Maxence Guenette","OTT","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Vincent Iorio","WSH","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Evgeni Kashnikov","SJS","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Tyler Kleven","OTT","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Ryan McCleary","TOR","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Ben Meehan","LAK","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Zach Metsa","BUF","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Nick Perbix","NSH","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Ethan Samson","TBL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Peetro Seppala","SEA","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jacob Truscott","VAN","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Tyler Tucker","STL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Collin Adams","NYI","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Anthony Angello","PIT","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Joachim Blichfeld","SJS","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Trenton Bliss","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tyler Boucher","OTT","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nicholas Caamano","DAL","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Drake Caggiula","BUF","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","David Cotton","CAR","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Parker Ford","WPG","F","-","SEA 3<br/>@WPG 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Carl Hagelin","WSH","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Patrick Khodorenko","NYR","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tyson Kozak","BUF","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brendan Lemieux","LAK","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Grant Mismash","NSH","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jakov Novak","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Sheldon Rempal","VAN","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Justin Richards","NYR","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tyce Thompson","NJD","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Maxwell Willman","PHI","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jeremy Davies","NSH","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Max Gildon","FLA","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Mark Giordano","SEA/TOR","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Matt Kessel","STL","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Michael Krutil","CHI","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Radek Kucerik","(N/A)","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Kurtis MacDermid","COL","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Mason Millman","PHI","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Nikita Novikov","BUF","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Egor Zamula","PHI","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"Totals","","","","","","322","56","113","169","37","224","611","33","4","448","255"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Jonathan Quick","LAK","G","Act","","9","6","2.31","203",".914","0","2","0","0","0","0","0"
"G","Cal Petersen","LAK","G","Res","","6","2","3.60","166",".883","0","2","0","0","0","0","0"
"G","Adin Hill","SJS","G","IR","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Joel Blomqvist","PIT","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Dylan Garand","NYR","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Dennis Hildeby","TOR","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Daniel Lebedeff","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Dryden McKay","UTA","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Jaxson Stauber","CHI","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Chase Clark","WSH","G","-","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Troy Grosenick","BOS","G","-","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Tuukka Rask","BOS","G","-","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Isaiah Saville","LAK","G","-","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Arsenii Sergeev","CGY","G","-","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Konstantin Shostak","(N/A)","G","-","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"Totals","","","","","","15","8","2.86","369",".900","0","4","0","0","0","0","0"
