"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Morgan Barron","WPG","F","Act","","46","7","10","17","5","24","72","0","2","104","24"
"F","Josh Doan","BUF","F","Act","@TBL Tue 7:30PM","55","17","21","38","-3","23","119","13","0","52","23"
"F","Nic Dowd","WSH","F","Act","@PHI Tue 7:00PM","46","4","10","14","-5","47","41","0","0","87","36"
"F","Ethen Frank","WSH","F","Act","@PHI Tue 7:00PM","46","11","12","23","9","14","71","4","0","39","30"
"F","Adam Gaudette","SJS","F","Act","","44","13","7","20","-9","14","67","6","0","41","17"
"F","Alex Killorn","ANA","F","Act","SEA Tue 10:00PM","55","6","11","17","-3","34","99","3","0","49","24"
"F","Curtis Lazar","EDM","F","Act","TOR Tue 8:30PM","25","3","0","3","-3","8","16","0","0","49","12"
"F","Ryan Lomberg","CGY","F","Act","","41","3","4","7","0","50","38","0","0","83","11"
"F","Adam Lowry","WPG","F","Act","","43","4","10","14","3","17","45","0","1","85","30"
"F","Mason Marchment","CBJ","F","Act","@NJD Tue 7:00PM","41","13","12","25","3","42","70","5","0","47","16"
"F","Ryan OReilly","NSH","F","Act","","55","20","33","53","7","10","100","14","2","10","41"
"F","Matthew Tkachuk","FLA","F","Act","","8","2","4","6","-7","10","22","4","0","9","2"
"D","Declan Carlile","TBL","D","Act","BUF Tue 7:30PM","28","1","2","3","1","19","26","0","0","28","20"
"D","Tyler Kleven","OTT","D","Act","@CAR Tue 7:00PM","50","1","10","11","-3","26","63","0","1","89","70"
"D","Johnathan Kovacevic","NJD","D","Act","CBJ Tue 7:00PM","7","0","1","1","-3","9","9","0","0","12","6"
"D","Colton Parayko","STL","D","Act","","56","1","12","13","-11","16","71","0","0","63","138"
"D","Brett Pesce","NJD","D","Act","CBJ Tue 7:00PM","31","1","5","6","-9","6","39","0","0","11","69"
"D","Jaccob Slavin","CAR","D","Act","OTT Tue 7:00PM","14","0","3","3","6","2","15","0","0","2","22"
"F","Mason Appleton","DET","F","Res","","43","5","6","11","0","30","42","0","0","56","20"
"F","Barclay Goodrow","SJS","F","Res","","51","4","5","9","-13","28","46","0","0","80","39"
"F","Taylor Ward","LAK","F","Res","","11","0","2","2","3","0","8","0","0","10","4"
"F","Noah Laba","NYR","F","IR","","52","6","10","16","-2","22","49","4","0","71","34"
"F","Eric Robinson","CAR","F","IR","OTT Tue 7:00PM","42","9","5","14","5","2","57","0","1","56","7"
"D","Adam Fox","NYR","D","IR","","29","3","23","26","5","10","55","8","1","15","44"
"D","Neal Pionk","WPG","D","IR","","39","2","6","8","-1","19","76","2","0","83","63"
"F","Colin Blackwell","DAL","F","Min","","43","2","5","7","-3","20","30","0","0","64","21"
"F","Clarke Caswell","SEA","F","Min","@ANA Tue 10:00PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Brandon Gorzynski","DAL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Max Heise","SJS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Dylan Hryckowian","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tanner Laczynski","VGK","F","Min","","2","0","0","0","-1","2","0","0","0","0","0"
"F","Brody Lamb","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Aidan Lane","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jeremy Loranger","CBJ","F","Min","@NJD Tue 7:00PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Cole McKinney","SJS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Joey Muldowney","SJS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jack Murtagh","PHI","F","Min","WSH Tue 7:00PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Charlie Paquette","DAL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Riley Patterson","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Dylan Roobroeck","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Rasmus Svartstrom","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mac Swanson","PIT","F","Min","@NYI Tue 7:30PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Adam Sykora","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Parker Alcos","VAN","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Matthew Andonovski","OTT","D","Min","@CAR Tue 7:00PM","0","0","0","0","0","0","0","0","0","0","0"
"D","Sean Barnhill","NYR","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Shai Buium","DET","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Grayson Burzynski","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Brady Cleveland","DET","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jackson Dorrington","NYR","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jan Golicic","TBL","D","Min","BUF Tue 7:30PM","0","0","0","0","0","0","0","0","0","0","0"
"D","Caeden Herrington","LAK","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Eric Jamieson","CGY","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Hunter McDonald","PHI","D","Min","WSH Tue 7:00PM","0","0","0","0","0","0","0","0","0","0","0"
"D","Zach Metsa","BUF","D","Min","@TBL Tue 7:30PM","21","1","1","2","13","6","9","0","0","3","13"
