"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Joey Anderson","CHI","F","Act","CHI 4<br/>@LAK 5 F","3","0","0","0","-3","0","2","0","0","3","0"
"F","Nikolaj Ehlers","WPG","F","Act","VAN 2<br/>@WPG 4 F","4","1","1","2","-1","0","11","0","0","2","2"
"F","Marcus Johansson","MIN","F","Act","SEA 4<br/>@MIN 3 F","3","1","0","1","2","2","2","0","0","4","0"
"F","Hendrix Lapierre","WSH","F","Act","","4","1","1","2","-1","0","2","1","0","1","1"
"F","Anthony Mantha","WSH/VGK","F","Act","ANA 4<br/>@VGK 1 F","3","0","1","1","0","0","4","0","0","4","0"
"F","Gustav Nyquist","NSH","F","Act","","3","1","3","4","4","0","6","0","0","0","1"
"F","Brayden Point","TBL","F","Act","","3","5","2","7","1","0","6","4","0","0","3"
"F","Nick Robertson","TOR","F","Act","","4","1","0","1","-1","2","6","0","0","0","4"
"F","Craig Smith","DAL","F","Act","","3","1","1","2","1","0","3","0","0","2","2"
"F","Logan Stankoven","DAL","F","Act","","3","1","1","2","3","2","9","0","0","5","0"
"F","Nick Suzuki","MTL","F","Act","","3","2","1","3","4","2","4","0","0","5","0"
"F","Andrei Svechnikov","CAR","F","Act","","4","0","1","1","-3","8","13","1","0","3","1"
"D","Brandon Carlo","BOS","D","Act","","3","0","0","0","-2","2","1","0","0","6","3"
"D","Vince Dunn","SEA","D","Act","SEA 4<br/>@MIN 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Filip Hronek","VAN","D","Act","VAN 2<br/>@WPG 4 F","3","0","0","0","1","0","3","0","0","6","3"
"D","David Jiricek","CBJ","D","Act","","0","0","0","0","0","0","0","0","0","0","0"
"D","Hampus Lindholm","BOS","D","Act","","3","0","0","0","-4","0","8","0","0","3","4"
"D","Alex Pietrangelo","VGK","D","Act","ANA 4<br/>@VGK 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Beck Malenstyn","WSH","F","Res","","3","0","0","0","-5","0","4","0","0","14","4"
"D","Alec Martinez","VGK","D","Res","ANA 4<br/>@VGK 1 F","2","0","0","0","2","0","0","0","0","1","3"
"D","Scott Mayfield","NYI","D","Res","","0","0","0","0","0","0","0","0","0","0","0"
"F","Calle Jarnkrok","TOR","F","IR","","0","0","0","0","0","0","0","0","0","0","0"
"F","Corey Andonovski","PIT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Rasmus Asplund","FLA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
