"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Rasmus Asplund","BUF","F","Act","","4","0","0","0","-1","0","5","0","0","1","0"
"F","Nikolaj Ehlers","WPG","F","Act","SEA 3<br/>@WPG 4 F","3","2","2","4","-3","0","10","1","0","6","1"
"F","Darren Helm","COL","F","Act","","3","1","0","1","1","2","2","0","0","6","1"
"F","Marcus Johansson","SEA/WSH","F","Act","","2","0","0","0","-3","0","2","0","0","1","0"
"F","Johan Larsson","ARI/WSH","F","Act","","1","0","0","0","1","0","0","0","0","2","0"
"F","Anthony Mantha","WSH","F","Act","","2","0","0","0","-1","0","5","0","0","2","1"
"F","Gustav Nyquist","CBJ","F","Act","","3","1","0","1","-4","0","7","0","0","1","1"
"F","Vasily Podkolzin","VAN","F","Act","","3","0","1","1","1","2","3","0","0","4","1"
"F","Brayden Point","TBL","F","Act","","3","3","2","5","0","0","14","3","0","10","0"
"F","Craig Smith","BOS","F","Act","","2","0","0","0","-3","2","4","0","0","0","0"
"F","Nick Suzuki","MTL","F","Act","","3","0","2","2","-4","2","8","0","0","3","2"
"F","Andrei Svechnikov","CAR","F","Act","","4","2","1","3","3","0","13","0","0","11","0"
"D","Vince Dunn","SEA","D","Act","SEA 3<br/>@WPG 4 F","4","0","2","2","2","5","11","0","0","2","4"
"D","Filip Hronek","DET","D","Act","","3","0","3","3","-4","0","6","0","0","4","3"
"D","Alec Martinez","VGK","D","Act","","3","0","1","1","3","0","3","0","0","2","10"
"D","Victor Mete","OTT","D","Act","","0","0","0","0","0","0","0","0","0","0","0"
"D","Alex Pietrangelo","VGK","D","Act","","3","1","1","2","4","0","7","0","1","0","7"
"D","Anton Stralman","ARI","D","Act","","4","0","3","3","-6","0","2","0","0","8","7"
"F","Jason Spezza","TOR","F","Res","","2","0","1","1","1","0","4","0","0","2","0"
"D","Brandon Carlo","BOS","D","Res","","3","0","1","1","1","0","6","1","0","4","4"
"D","Hampus Lindholm","ANA/BOS","D","Res","","3","0","2","2","1","2","5","1","0","2","5"
"F","Calle Jarnkrok","SEA/CGY","F","IR","","2","0","1","1","0","2","2","1","0","1","0"
"D","Scott Mayfield","NYI","D","IR","","0","0","0","0","0","0","0","0","0","0","0"
"F","Joey Anderson","TOR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Corey Andonovski","PIT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Samuel Asselin","BOS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brett Berard","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Maxim Beryozkin","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Peter Cehlarik","BOS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jakub Demek","VGK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Curtis Douglas","TOR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Trey Fix-Wolansky","CBJ","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Arseny Gritsyuk","NJD","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jayden Halbgewachs","SJS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikolai Kovalenko","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brandon Kruse","VGK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Hendrix Lapierre","WSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Matt Luff","NSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Bennett MacArthur","TBL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Beck Malenstyn","WSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Hugh McGing","STL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Pavel Novak","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikola Pasic","NJD","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Luke Philp","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Karel Plasek","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jamieson Rees","CAR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nick Robertson","TOR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Lukas Rousek","BUF","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Logan Stankoven","DAL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alex Steeves","TOR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexander True","SEA","F","Min","SEA 3<br/>@WPG 4 F","0","0","0","0","0","0","0","0","0","0","0"
