"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Easton Cowan","TOR","F","Act","@EDM Tue 8:30PM","44","7","10","17","2","14","65","1","0","45","23"
"F","Luke Evangelista","NSH","F","Act","","54","7","34","41","7","12","118","12","0","10","14"
"F","Nick Foligno","CHI","F","Act","","32","2","8","10","2","23","26","2","1","76","25"
"F","Ryan Leonard","WSH","F","Act","@PHI Tue 7:00PM","50","10","20","30","3","28","99","9","0","70","18"
"F","Anton Lundell","FLA","F","Act","","52","15","21","36","-9","28","120","10","3","63","31"
"F","Matias Maccelli","TOR","F","Act","@EDM Tue 8:30PM","45","8","14","22","-13","8","54","5","0","12","11"
"F","Jakob Pelletier","TBL","F","Act","BUF Tue 7:30PM","2","0","0","0","0","0","0","0","0","3","2"
"F","Isak Rosen","BUF","F","Act","@TBL Tue 7:30PM","14","3","4","7","-3","0","14","2","0","6","10"
"F","Matt Savoie","EDM","F","Act","TOR Tue 8:30PM","56","9","9","18","-2","18","76","4","1","10","26"
"F","Alex Turcotte","LAK","F","Act","","49","3","9","12","-4","19","56","0","0","29","25"
"F","Florian Xhekaj","MTL","F","Act","","4","0","0","0","-2","0","2","0","0","6","3"
"F","Fabian Zetterlund","OTT","F","Act","@CAR Tue 7:00PM","55","12","10","22","-7","14","93","5","0","103","24"
"D","Tobias Bjornfot","FLA","D","Act","","8","2","1","3","4","0","6","0","0","6","6"
"D","Rasmus Dahlin","BUF","D","Act","@TBL Tue 7:30PM","51","11","35","46","-5","51","136","15","0","50","66"
"D","Simon Edvinsson","DET","D","Act","","48","6","11","17","6","54","57","1","1","63","104"
"D","Miro Heiskanen","DAL","D","Act","","54","7","37","44","6","16","109","18","1","16","99"
"D","Vincent Iorio","NYR","D","Act","","21","0","3","3","-4","12","10","0","0","11","32"
"D","Zayne Parekh","CGY","D","Act","","12","0","1","1","0","0","12","1","0","5","6"
"F","Tristen Nielsen","COL","F","Res","","4","0","1","1","1","0","3","0","0","9","1"
"D","Lian Bichsel","DAL","D","Res","","26","1","2","3","6","22","9","0","0","85","24"
"D","Owen Pickering","PIT","D","Res","@NYI Tue 7:30PM","1","0","0","0","-2","2","0","0","0","0","0"
"F","Pierre-Luc Dubois","WSH","F","IR","@PHI Tue 7:00PM","6","0","0","0","0","2","9","0","0","6","3"
"F","Tomas Nosek","FLA","F","IR","","0","0","0","0","0","0","0","0","0","0","0"
"F","Andrew Agozzino","UTA","F","Min","","1","0","0","0","0","0","0","0","0","2","0"
"F","Jaret Anderson-Dolan","WPG","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Carter Bear","DET","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Chase Bradley","COL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Cameron Butler","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Maxmilian Curran","COL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ethan Czata","TBL","F","Min","BUF Tue 7:30PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Kieren Dervin","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ilya Fedotov","UTA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Hiroki Gojsic","NSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Carter Klippenstein","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tinus Luc Koblar","TOR","F","Min","@EDM Tue 8:30PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Matous Kucharcik","BUF","F","Min","@TBL Tue 7:30PM","0","0","0","0","0","0","0","0","0","0","0"
"F","John Mustard","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Casper Nassen","BOS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Francesco Pinelli","LAK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Anthony Richard","PHI","F","Min","WSH Tue 7:00PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Massimo Rizzo","PHI","F","Min","WSH Tue 7:00PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Yegor Sidorov","ANA","F","Min","SEA Tue 10:00PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Gabe Smith","UTA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Carey Terrance","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Luke Tuch","MTL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","William Zellers","BOS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Simon Zether","FLA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Carter Amico","PHI","D","Min","WSH Tue 7:00PM","0","0","0","0","0","0","0","0","0","0","0"
