"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Nicklas Backstrom","WSH","F","Act","PHI 1<br/>@WSH 2 F","4","0","3","3","-2","2","7","2","0","1","4"
"F","Sammy Blais","STL","F","Act","STL 1<br/>@VGK 4 F","3","2","2","4","4","0","6","0","0","11","1"
"F","Andre Burakovsky","COL","F","Act","COL 3<br/>@LAK 2 F","4","3","1","4","1","2","5","0","0","0","0"
"F","Robby Fabbri","DET","F","Act","DET 4<br/>@CBJ 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Zach Hyman","TOR","F","Act","MTL 2<br/>@TOR 3 F","3","2","3","5","0","0","8","1","0","6","3"
"F","Dominik Kubalik","CHI","F","Act","","3","2","0","2","0","0","9","0","0","3","0"
"F","Andrew Mangiapane","CGY","F","Act","","2","1","1","2","2","4","3","0","0","0","3"
"F","Jared McCann","PIT","F","Act","BUF 0<br/>@PIT 1 F","4","2","2","4","-4","0","11","4","0","3","4"
"F","Connor McDavid","EDM","F","Act","VAN 3<br/>@EDM 4 F","4","1","4","5","-1","0","11","2","0","3","2"
"F","William Nylander","TOR","F","Act","MTL 2<br/>@TOR 3 F","1","0","2","2","2","0","2","0","0","0","1"
"F","Antoine Roussel","VAN","F","Act","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kailer Yamamoto","EDM","F","Act","VAN 3<br/>@EDM 4 F","4","1","0","1","-2","2","5","1","0","1","1"
"D","Tyson Barrie","EDM","D","Act","VAN 3<br/>@EDM 4 F","4","0","3","3","-3","0","13","2","0","2","2"
"D","Lucas Carlsson","CHI/FLA","D","Act","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Cody Ceci","PIT","D","Act","BUF 0<br/>@PIT 1 F","4","0","3","3","3","0","3","0","0","5","4"
"D","Ian Cole","COL/MIN","D","Act","ANA 3<br/>@MIN 4 F","4","0","1","1","4","4","2","0","0","0","9"
"D","Josh Manson","ANA","D","Act","ANA 3<br/>@MIN 4 F","3","0","1","1","2","4","2","0","0","14","6"
"D","Mike Matheson","PIT","D","Act","BUF 0<br/>@PIT 1 F","4","1","3","4","0","4","12","0","0","4","0"
"F","Vladislav Namestnikov","DET","F","Res","DET 4<br/>@CBJ 5 F","3","0","0","0","-3","0","1","0","0","6","1"
"F","Valeri Nichushkin","COL","F","Res","COL 3<br/>@LAK 2 F","4","1","1","2","0","0","7","0","0","6","4"
"F","Pius Suter","CHI","F","Res","","3","0","1","1","-1","0","3","0","0","1","2"
"D","Nathan Beaulieu","WPG","D","IR","OTT 4<br/>@WPG 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Andrei Altybarmakyan","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alex Beaucage","COL","F","Min","COL 3<br/>@LAK 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Joseph Blandisi","MTL","F","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Daniel Carr","WSH","F","Min","PHI 1<br/>@WSH 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Matteo Costantini","BUF","F","Min","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Reid Duke","VGK","F","Min","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Nathan Dunkley","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jonah Gadjovich","VAN","F","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Stanislav Galiev","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Julien Gauthier","NYR","F","Min","NYR 5<br/>@BOS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jonathan Gruden","PIT","F","Min","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Cameron Hillis","MTL","F","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Charles Hudon","MTL","F","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Dryden Hunt","ARI","F","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
