"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Marc-Andre Cliche","COL","F","Act","CHI 2<br/>@COL 3 F","59","1","4","5","2","17","56","0","0","21","18"
"F","Patrick Dwyer","CAR","F","Act","DET 2<br/>@CAR 0 F","58","4","7","11","-6","8","56","0","1","119","32"
"F","Martin Erat","ARI","F","Act","ANA 2<br/>@ARI 1 F","67","9","20","29","-18","42","76","6","0","87","22"
"F","Loui Eriksson","BOS","F","Act","BOS 2<br/>@TBL 3 F","68","17","22","39","2","14","139","9","1","28","19"
"F","Mike Fisher","NSH","F","Act","NSH 1<br/>@DAL 4 F","50","16","19","35","9","37","97","8","1","113","45"
"F","Cody McLeod","COL","F","Act","CHI 2<br/>@COL 3 F","69","6","4","10","3","174","75","0","1","215","37"
"F","Teemu Pulkkinen","DET","F","Act","DET 2<br/>@CAR 0 F","16","5","1","6","2","4","35","1","0","0","3"
"F","Bobby Ryan","OTT","F","Act","OTT 3<br/>@PHI 1 F","64","17","32","49","8","16","180","13","0","94","27"
"F","Antoine Vermette","ARI/CHI","F","Act","CHI 2<br/>@COL 3 F","66","12","23","35","-23","32","88","12","0","68","41"
"F","Aaron Volpatti","WSH","F","Act","NYR 4<br/>@WSH 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Radim Vrbata","VAN","F","Act","EDM 5<br/>@VAN 6 F","65","25","23","48","-2","14","210","20","0","32","18"
"F","Mika Zibanejad","OTT","F","Act","OTT 3<br/>@PHI 1 F","66","17","21","38","2","14","120","11","0","131","19"
"D","Carl Gunnarsson","STL","D","Act","MIN 2<br/>@STL 4 F","52","2","10","12","10","2","45","1","0","39","93"
"D","Thomas Hickey","NYI","D","Act","CBJ 5<br/>@NYI 4 F","19","1","2","3","-7","6","17","0","0","29","32"
"D","Connor Murphy","ARI","D","Act","ANA 2<br/>@ARI 1 F","3","0","0","0","-1","4","4","0","0","7","5"
"D","Derrick Pouliot","PIT","D","Act","PIT 2<br/>@BUF 0 F","19","1","1","2","-3","4","29","1","0","9","10"
"D","Luca Sbisa","VAN","D","Act","EDM 5<br/>@VAN 6 F","15","0","3","3","6","15","15","0","0","29","25"
"D","Anton Stralman","TBL","D","Act","BOS 2<br/>@TBL 3 F","69","5","28","33","20","20","110","11","0","89","64"
"D","Mark Borowiecki","OTT","D","Res","OTT 3<br/>@PHI 1 F","31","0","4","4","1","60","18","0","0","107","55"
"D","Matt Hunwick","NYR","D","Res","NYR 4<br/>@WSH 2 F","38","0","8","8","13","8","49","2","0","40","36"
"F","Pascal Dupuis","PIT","F","IR","PIT 2<br/>@BUF 0 F","14","5","2","7","-2","4","34","2","0","18","8"
"D","Grant Clitsome","WPG","D","IR","CGY 1<br/>@WPG 5 F","16","0","3","3","4","8","18","0","0","33","15"
"F","Daniel Alfredsson","OTT","F","Min","OTT 3<br/>@PHI 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Krys Barch","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Matt DAgostini","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Matt Ellis","BUF","F","Min","PIT 2<br/>@BUF 0 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kyle Gibbons","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tyrell Goulbourne","PHI","F","Min","OTT 3<br/>@PHI 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Hamilton","EDM","F","Min","EDM 5<br/>@VAN 6 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Nick Johnson","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mike Knuble","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ben Maxwell","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","John McCarthy","STL","F","Min","MIN 2<br/>@STL 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Andy McDonald","STL","F","Min","MIN 2<br/>@STL 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Toni Rajala","EDM","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alex Schoenborn","SJS","F","Min","SJS 1<br/>@LAK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Tom Sestito","VAN","F","Min","","3","0","1","1","1","7","1","0","0","10","0"
"F","Anthony Stewart","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Petr Sykora","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Eric Wellwood","PHI","F","Min","OTT 3<br/>@PHI 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ray Whitney","DAL","F","Min","NSH 1<br/>@DAL 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","J.T. Wyman","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Brian Dumoulin","PIT","D","Min","PIT 2<br/>@BUF 0 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Andreas Englund","NSH","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Marc-Andre Gragnani","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jordan Hendry","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Keegan Kanzig","CGY","D","Min","CGY 1<br/>@WPG 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Dmitry Korobov","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Arturs Kulda","WPG","D","Min","CGY 1<br/>@WPG 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Philip Larsen","EDM","D","Min","EDM 5<br/>@VAN 6 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Brian Lee","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Aleksi Makela","DAL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Radek Martinek","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Derek Smith","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Matt Taormina","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Ty Wishart","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Zdeno Chara","BOS","D","-","BOS 2<br/>@TBL 3 F","29","4","5","9","0","16","66","2","1","44","40"
"D","Sergei Gonchar","DAL/MTL","D","-","MTL 4<br/>@TOR 3 F","37","1","12","13","6","16","38","3","0","37","58"
"Totals","","","","","","993","148","255","403","27","542","1,576","102","5","1,399","722"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Al Montoya","FLA","G","Act","NJD 2<br/>@FLA 3 F","1","0",".00","11",".000","0","0","0","0","0","0","0"
"G","Craig Anderson","OTT","G","Res","OTT 3<br/>@PHI 1 F","30","13",".00","892",".000","3","4","0","0","0","0","0"
"G","Cam Talbot","NYR","G","Res","NYR 4<br/>@WSH 2 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","J.P. Anderson","SJS","G","Min","SJS 1<br/>@LAK 4 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Drew MacIntyre","CAR","G","Min","DET 2<br/>@CAR 0 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Chris Mason","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Alex Stalock","SJS","G","-","SJS 1<br/>@LAK 4 F","2","2",".00","50",".000","2","0","0","0","0","0","0"
"Totals","","","","","","33","15","999963.00","953",".000","5","4","0","0","0","0","0"
