"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Josh Anderson","MTL","F","Act","","16","3","3","6","-4","10","32","1","0","37","11"
"F","Bobby Brink","PHI","F","Act","","9","0","3","3","-6","0","16","1","0","14","2"
"F","Kyle Connor","WPG","F","Act","SEA 3<br/>@WPG 4 F","12","6","5","11","-6","0","34","4","0","2","6"
"F","Jake Guentzel","PIT","F","Act","","15","9","10","19","5","6","55","3","0","16","5"
"F","Tomas Hertl","SJS","F","Act","","17","4","6","10","-8","10","30","2","1","18","11"
"F","William Karlsson","VGK","F","Act","","14","3","9","12","7","2","37","0","1","12","7"
"F","Chris Kreider","NYR","F","Act","","15","8","7","15","3","4","51","7","0","19","5"
"F","Elias Lindholm","CGY","F","Act","","17","8","6","14","12","10","51","1","0","18","13"
"F","Brad Marchand","BOS","F","Act","","16","4","11","15","10","26","56","1","0","19","4"
"F","Ilya Mikheyev","TOR","F","Act","","17","7","6","13","9","8","41","2","1","24","6"
"F","T.J. Oshie","WSH","F","Act","","15","3","2","5","-4","10","33","3","0","32","13"
"F","Paul Stastny","WPG","F","Act","SEA 3<br/>@WPG 4 F","15","4","8","12","7","4","39","1","0","4","5"
"D","Mattias Ekholm","NSH","D","Act","","15","1","10","11","4","10","35","2","1","27","23"
"D","Seth Jones","CHI","D","Act","","16","1","6","7","-12","2","42","3","0","21","24"
"D","KAndre Miller","NYR","D","Act","","16","1","4","5","10","4","23","0","0","44","18"
"D","Brandon Montour","FLA","D","Act","","17","3","8","11","10","10","32","0","0","25","12"
"D","Josh Morrissey","WPG","D","Act","SEA 3<br/>@WPG 4 F","15","1","6","7","-4","10","28","2","0","27","21"
"D","Shea Theodore","VGK","D","Act","","14","6","8","14","9","4","45","1","0","7","16"
"F","Nick Foligno","BOS","F","Res","","14","0","2","2","-1","6","19","0","0","39","1"
"D","Jamie Drysdale","ANA","D","Res","","14","1","4","5","-7","2","32","1","0","11","14"
"D","Egor Zamula","PHI","D","Res","","1","0","0","0","-1","0","0","0","0","0","1"
"F","Kirby Dach","CHI","F","IR","","1","0","1","1","0","0","2","0","0","0","0"
"F","Artemi Panarin","NYR","F","IR","","14","5","16","21","13","2","31","6","0","4","1"
"F","Vitaly Abramov","OTT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Wade Allison","PHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jon-Randall Avon","PHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jack Beck","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Derick Brassard","PHI/EDM","F","Min","","7","0","0","0","-2","0","4","0","0","14","1"
"F","Riley Damiani","DAL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Elliot Desnoyers","PHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","William Dufour","NYI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Dylan Duke","TBL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Vladislav Kamenev","COL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexander Khovanov","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Danila Klimovich","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Kyle Kukkonen","ANA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Connor Lockhart","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Max McCue","SJS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Owen McLaughlin","PHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Veeti Miettinen","TOR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexander Pashin","CAR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nic Petan","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Red Savage","DET","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brett Stapley","MTL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Vladimir Tkachev","LAK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Oliver Wahlstrom","NYI","F","Min","","3","1","1","2","3","7","7","0","0","6","0"
"F","Jake Wise","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Tim Berni","CBJ","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jacob Holmes","DAL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Anttoni Honka","CAR","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Brent Johnson","WSH","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Mikko Kokkonen","TOR","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Nick Leivermann","WSH","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Joaquim Lemay","WSH","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Viktor Persson","VAN","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Filip Roos","OTT","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Kris Russell","EDM","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jesper Sellgren","CAR","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Ryan Ufko","NSH","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jake Walman","STL/DET","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Marshall Warren","NYI","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Collin Adams","NYI","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Corey Andonovski","PIT","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Benjamin Baumgartner","NJD","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Kieffer Bellows","NYI","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Dominik Bokk","CAR","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Filip Chytil","NYR","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Markus Granlund","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ondrej Kase","TOR","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Raphael Lavoie","EDM","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Evgeni Malkin","PIT","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mason Marchment","FLA","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Declan McDonnell","TBL","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Konstantin Okulov","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Josh Pillar","MIN","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Scott Reedy","SJS","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Kirill Tankov","PIT","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Dmytro Timashov","NYI","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Pasquale Zito","DET","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jake Bischoff","VGK","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Daniil Chayka","VGK","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Travis Dermott","TOR/VAN","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Artem Zub","OTT","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"Totals","","","","","","325","79","142","221","47","147","775","41","4","440","220"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Arturs Silovs","VAN","G","Act","","0","0",".00","0",".000","0","0","0","0","0","0","0"
