"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Derick Brassard","PIT/FLA/COL","F","Act","COL 2<br/>@SJS 5 F","10","1","0","1","-4","4","14","0","0","10","3"
"F","Filip Chytil","NYR","F","Act","NYR 4<br/>@PIT 3 F","9","0","0","0","-4","0","20","0","0","5","1"
"F","Kyle Connor","WPG","F","Act","WPG 4<br/>@ARI 2 F","10","7","4","11","1","0","24","4","0","0","2"
"F","William Karlsson","VGK","F","Act","VGK 2<br/>@LAK 5 F","8","3","7","10","5","2","20","1","0","6","9"
"F","Chris Kreider","NYR","F","Act","NYR 4<br/>@PIT 3 F","8","0","1","1","-1","15","17","0","0","18","4"
"F","Elias Lindholm","CGY","F","Act","EDM 3<br/>@CGY 1 F","10","1","4","5","1","2","13","0","1","14","2"
"F","Brad Marchand","BOS","F","Act","TBL 6<br/>@BOS 3 F","10","5","11","16","2","4","31","4","3","4","1"
"F","Patrick Marleau","TOR","F","Act","TOR 5<br/>@MTL 6 F","10","1","2","3","-2","8","16","1","0","7","4"
"F","Artemi Panarin","CBJ","F","Act","CBJ 6<br/>@OTT 2 F","10","0","4","4","-3","9","15","1","0","2","0"
"F","Nic Petan","WPG/TOR","F","Act","TOR 5<br/>@MTL 6 F","3","0","0","0","-3","0","3","0","0","2","2"
"F","Nick Ritchie","ANA","F","Act","","9","1","4","5","4","10","17","3","0","29","2"
"F","Dominik Simon","PIT","F","Act","NYR 4<br/>@PIT 3 F","11","1","1","2","2","2","23","0","0","9","1"
"D","Drew Doughty","LAK","D","Act","VGK 2<br/>@LAK 5 F","9","0","6","6","-5","10","16","2","0","19","14"
"D","Seth Jones","CBJ","D","Act","CBJ 6<br/>@OTT 2 F","10","0","3","3","-1","2","23","0","1","25","28"
"D","Brandon Montour","ANA/BUF","D","Act","BUF 7<br/>@DET 1 F","9","1","4","5","-1","6","21","0","0","15","11"
"D","Matt Niskanen","WSH","D","Act","NYI 3<br/>@WSH 0 F","10","0","2","2","7","4","29","0","0","16","22"
"D","P.K. Subban","NSH","D","Act","CHI 2<br/>@NSH 5 F","8","0","1","1","-4","8","19","1","0","5","11"
"D","Shea Theodore","VGK","D","Act","VGK 2<br/>@LAK 5 F","8","1","3","4","1","0","22","2","0","0","8"
"F","Daniel Sprong","PIT/ANA","F","Res","","10","4","1","5","2","2","23","0","0","3","2"
"F","Joel Eriksson Ek","MIN","F","IR","MIN 0<br/>@DAL 3 F","4","0","0","0","-3","2","14","0","0","5","1"
"F","Vladislav Kamenev","COL","F","IR","COL 2<br/>@SJS 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ondrej Kase","ANA","F","IR","","0","0","0","0","0","0","0","0","0","0","0"
"F","Evgeni Malkin","PIT","F","IR","NYR 4<br/>@PIT 3 F","7","0","5","5","-4","8","22","3","0","5","4"
"D","Travis Dermott","TOR","D","IR","TOR 5<br/>@MTL 6 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Josh Morrissey","WPG","D","IR","WPG 4<br/>@ARI 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Vitaly Abramov","CBJ/OTT","F","Min","CBJ 6<br/>@OTT 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Wade Allison","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jordy Bellerive","PIT","F","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kieffer Bellows","NYI","F","Min","NYI 3<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Will Bitten","MIN","F","Min","MIN 0<br/>@DAL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Dominik Bokk","STL","F","Min","VAN 2<br/>@STL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Riley Damiani","DAL","F","Min","MIN 0<br/>@DAL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Victor Ejdsell","CHI","F","Min","CHI 2<br/>@NSH 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jake Evans","MTL","F","Min","TOR 5<br/>@MTL 6 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Shane Gersich","WSH","F","Min","NYI 3<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jimmy Huntington","TBL","F","Min","TBL 6<br/>@BOS 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Alex Khokhlachev","BOS","F","Min","TBL 6<br/>@BOS 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexander Khovanov","MIN","F","Min","MIN 0<br/>@DAL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexei Lipanov","TBL","F","Min","TBL 6<br/>@BOS 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Mason Marchment","TOR","F","Min","TOR 5<br/>@MTL 6 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ilya Mikheyev","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Konstantin Okulov","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikita Pavlychev","LAK","F","Min","VGK 2<br/>@LAK 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikita Scherbak","MTL/LAK","F","Min","VGK 2<br/>@LAK 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kirill Slepets","TOR","F","Min","TOR 5<br/>@MTL 6 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brett Stapley","MTL","F","Min","TOR 5<br/>@MTL 6 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Dmytro Timashov","TOR","F","Min","TOR 5<br/>@MTL 6 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Vladimir Tkachev","EDM","F","Min","EDM 3<br/>@CGY 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jake Wise","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Tim Berni","CBJ","D","Min","CBJ 6<br/>@OTT 2 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jake Bischoff","VGK","D","Min","VGK 2<br/>@LAK 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","KAndre Miller","CAR","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Joel Persson","EDM","D","Min","EDM 3<br/>@CGY 1 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Yannick Rathgeb","NYI","D","Min","NYI 3<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jeremy Roy","SJS","D","Min","COL 2<br/>@SJS 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jesper Sellgren","CAR","D","Min","CAR 4<br/>@PHI 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Slava Voynov","LAK","D","Min","VGK 2<br/>@LAK 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jake Walman","STL","D","Min","VAN 2<br/>@STL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Wyatte Wylie","PHI","D","Min","CAR 4<br/>@PHI 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Darren Archibald","VAN/OTT","F","-","CBJ 6<br/>@OTT 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","David Backes","BOS","F","-","TBL 6<br/>@BOS 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Martin Bakos","BOS","F","-","TBL 6<br/>@BOS 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikolay Goldobin","VAN","F","-","VAN 2<br/>@STL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Joel Kellman","SJS","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Kirill Semyonov","TOR","F","-","TOR 5<br/>@MTL 6 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Pavel Shen","BOS","F","-","TBL 6<br/>@BOS 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Vladimir Tkachyov","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mikhail S. Vorobyov","PHI","F","-","CAR 4<br/>@PHI 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Austin Wong","WPG","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Peter Diliberatore","UTA","D","-","","0","0","0","0","0","0","0","0","0","0","0"
