"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Josh Bailey","NYI","F","Act","PHI 5<br/>@NYI 2 F","3","0","0","0","3","0","5","0","0","1","2"
"F","Marko Dano","CHI/WPG","F","Act","","3","1","1","2","-2","0","7","0","0","7","1"
"F","Mikael Granlund","MIN","F","Act","","2","2","0","2","-1","2","3","1","0","1","2"
"F","Sergey Kalinin","NJD","F","Act","","2","0","0","0","-1","0","1","0","0","4","4"
"F","Chris Kunitz","PIT","F","Act","","3","1","0","1","-1","5","5","0","0","10","0"
"F","Sean Monahan","CGY","F","Act","","3","0","2","2","-3","2","11","0","0","0","3"
"F","Michael Raffl","PHI","F","Act","PHI 5<br/>@NYI 2 F","3","1","2","3","0","2","3","0","0","3","0"
"F","Sam Reinhart","BUF","F","Act","","4","1","3","4","1","0","7","0","0","1","5"
"F","Jakob Silfverberg","ANA","F","Act","ANA 2<br/>@WSH 0 F","3","0","0","0","-1","2","6","0","0","3","3"
"F","Paul Stastny","STL","F","Act","","3","1","4","5","3","2","6","1","0","2","0"
"F","Chris VandeVelde","PHI","F","Act","PHI 5<br/>@NYI 2 F","3","0","0","0","-1","0","3","0","0","5","0"
"F","Daniel Winnik","TOR/WSH","F","Act","ANA 2<br/>@WSH 0 F","3","0","0","0","0","2","2","0","0","3","0"
"D","Erik Gustafsson","CHI","D","Act","","1","0","1","1","-1","2","1","0","0","1","0"
"D","Ron Hainsey","CAR","D","Act","","3","0","0","0","-1","0","6","0","0","2","7"
"D","Torey Krug","BOS","D","Act","","4","0","3","3","5","2","12","2","0","3","7"
"D","David Savard","CBJ","D","Act","","3","1","0","1","0","2","7","1","0","6","6"
"D","Marco Scandella","MIN","D","Act","","2","0","0","0","3","0","4","0","0","0","2"
"D","Marek Zidlicky","NYI","D","Act","PHI 5<br/>@NYI 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Mike Sislo","NJD","F","Res","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mats Zuccarello","NYR","F","Res","","3","1","4","5","-1","4","7","2","0","2","3"
"D","Sami Vatanen","ANA","D","Res","ANA 2<br/>@WSH 0 F","2","0","0","0","0","0","4","0","0","2","3"
"F","Scott Gomez","STL/OTT","F","IR","","3","0","1","1","1","0","3","0","0","0","3"
"D","Olli Maatta","PIT","D","IR","","3","0","0","0","0","4","2","0","0","3","3"
"F","Tyson Baillie","SJS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mike Blunden","TBL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jared Boll","CBJ","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Rihards Bukarts","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jaedon Descheneau","STL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Grayson Downing","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jakob Forsbacka Karlsson","BOS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Frederick Gaudreau","NSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Artur Gavrus","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Max Gortz","NSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Micheal Haley","SJS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Lukas Jasek","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Erik Karlsson","CAR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jonathon Martin","SJS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","John McFarland","FLA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Zack Mitchell","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Travis Morin","DAL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Marcel Noebels","PHI","F","Min","PHI 5<br/>@NYI 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Sebastian Wannstrom","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Stephen Weiss","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Josh Winquist","EDM","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Taylor Aronson","NSH","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Ludwig Bystrom","DAL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Anton Cederholm","VAN","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jake Chelios","CAR","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Fredrik Claesson","OTT","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Carl Dahlstrom","TOR","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Christian Jaros","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Loik Leveille","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Roman Manukhov","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Michael Prapavessis","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Nate Prosser","MIN","D","Min","","1","0","0","0","0","2","0","0","0","2","4"
"D","Yannick Rathgeb","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Ashton Sautner","VAN","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Damien Brunner","NJD","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Sam Carrick","TOR","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Willie Coetzee","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Charlie Coyle","MIN","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Philippe Gadoury","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Coda Gordon","CGY","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Dany Heatley","FLA","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Calle Jarnkrok","NSH","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Johan Larsson","BUF","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexis Loiseau","OTT","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Matthias Plachta","ARI/PIT","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Robert Rosen","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Derek Ryan","CAR","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Chris Breen","BOS","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Michael Fora","(N/A)","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Joonas Jarvinen","NSH","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Hampus Lindholm","ANA","D","-","ANA 2<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
