"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Mikael Backlund","CGY","F","Act","","37","6","14","20","-11","20","99","5","1","34","16"
"F","Josh Bailey","NYI","F","Act","NJD 1<br/>@NYI 5 F","38","6","17","23","9","2","64","7","0","10","16"
"F","Clark Bishop","CAR/OTT","F","Act","OTT 4<br/>@WPG 2 F","5","0","1","1","-1","0","7","0","0","12","5"
"F","Dylan Cozens","BUF","F","Act","BUF 0<br/>@PIT 1 F","23","4","1","5","-8","7","20","1","0","16","6"
"F","Christian Fischer","ARI","F","Act","ARI 5<br/>@SJS 4 F","33","0","2","2","-11","0","27","0","0","98","18"
"F","Mikael Granlund","NSH","F","Act","CAR 1<br/>@NSH 3 F","31","5","7","12","-4","6","47","4","0","22","24"
"F","Karson Kuhlman","BOS","F","Act","NYR 5<br/>@BOS 4 F","7","1","0","1","-4","0","16","0","0","8","2"
"F","Sean Monahan","CGY","F","Act","","37","7","16","23","-4","10","84","8","0","39","16"
"F","Shane Pinto","OTT","F","Act","OTT 4<br/>@WPG 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Sam Reinhart","BUF","F","Act","BUF 0<br/>@PIT 1 F","34","13","10","23","-19","6","72","9","0","14","11"
"F","Tim Stutzle","OTT","F","Act","OTT 4<br/>@WPG 2 F","35","6","14","20","-14","10","77","6","0","33","13"
"F","Mats Zuccarello","MIN","F","Act","ANA 3<br/>@MIN 4 F","21","5","14","19","4","4","39","3","0","3","11"
"D","Erik Brannstrom","OTT","D","Act","OTT 4<br/>@WPG 2 F","9","2","1","3","-4","4","23","2","0","5","6"
"D","Erik Gustafsson","PHI/MTL","D","Act","MTL 2<br/>@TOR 3 F","24","1","9","10","-2","0","25","4","0","20","20"
"D","Torey Krug","STL","D","Act","STL 1<br/>@VGK 4 F","37","1","18","19","5","23","83","7","0","37","44"
"D","Jacob MacDonald","COL","D","Act","COL 3<br/>@LAK 2 F","14","0","3","3","10","4","19","0","0","12","13"
"D","Marco Scandella","STL","D","Act","STL 1<br/>@VGK 4 F","28","2","3","5","9","16","31","0","1","34","33"
"D","Sean Walker","LAK","D","Act","COL 3<br/>@LAK 2 F","22","1","6","7","-9","8","36","1","0","15","38"
"F","Frederick Gaudreau","PIT","F","Res","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brett Howden","NYR","F","Res","NYR 5<br/>@BOS 4 F","29","1","4","5","-4","11","21","0","0","40","22"
"F","Joel LEsperance","DAL","F","Res","","2","0","0","0","-2","0","3","0","0","2","0"
"D","Olli Maatta","LAK","D","Res","COL 3<br/>@LAK 2 F","24","0","1","1","-6","4","28","0","0","27","24"
"F","Jakob Silfverberg","ANA","F","IR","ANA 3<br/>@MIN 4 F","39","7","7","14","-16","16","75","2","1","16","21"
"F","Michael Chaput","ARI","F","Min","ARI 5<br/>@SJS 4 F","1","0","0","0","0","2","0","0","0","2","2"
"F","Paul Cotter","VGK","F","Min","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Carl Dahlstrom","VGK","F,D","30","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Marko Dano","WPG","F","Min","OTT 4<br/>@WPG 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Grigori Denisenko","FLA","F","Min","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jaedon Descheneau","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Einar Emanuelsson","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Parker Foo","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jakob Forsbacka Karlsson","BOS","F","Min","NYR 5<br/>@BOS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Gage Goncalves","TBL","F","Min","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Filip Hallander","TOR","F","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Cross Hanas","DET","F","Min","DET 4<br/>@CBJ 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Emil Heineman","FLA","F","Min","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Karl Henriksson","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Lukas Jasek","VAN","F","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Taro Jentzsch","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Lenni Killinen","CAR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tristin Langan","SJS","F","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","William Lockwood","VAN","F","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Quinn Olson","LAK","F","Min","COL 3<br/>@LAK 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Cedric Pare","BOS","F","Min","NYR 5<br/>@BOS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Matej Pekar","BUF","F","Min","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Patrick Russell","EDM","F","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Luke Toporowski","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Lukas Wernblom","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Ludwig Bystrom","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Fredrik Claesson","SJS/TBL","D","Min","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Christian Jaros","OTT/SJS","D","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Pierre-Olivier Joseph","PIT","D","Min","BUF 0<br/>@PIT 1 F","14","1","3","4","-1","6","22","0","0","18","7"
"D","Artemi Kniazev","SJS","D","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Carl-Johan Lerby","CGY","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Zach Leslie","CGY","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Leo Loof","STL","D","Min","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Hunter Skinner","NYR","D","Min","NYR 5<br/>@BOS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Austin Strand","LAK","D","Min","COL 3<br/>@LAK 2 F","5","0","1","1","1","6","3","0","0","5","7"
"D","Ron Hainsey","(N/A)","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"Totals","","","","","","549","69","152","221","-82","165","921","59","3","522","375"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Michael Hutchinson","TOR","G","Act","MTL 2<br/>@TOR 3 F","6","3",".00","159",".000","1","0","0","0","0","0","0"
"G","J-F Berube","LAK","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Drew Commesso","CHI","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Dominik Frodl","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Cole Kehler","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Ilya Konovalov","EDM","G","Min","VAN 3<br/>@EDM 4 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Hunter Miska","COL","G","Min","COL 3<br/>@LAK 2 F","2","0",".00","25",".000","0","0","0","0","0","0","0"
"G","Zachary Sawchenko","SJS","G","Min","ARI 5<br/>@SJS 4 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
