"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Michael Amadio","TOR/VGK","F","Act","","41","7","5","12","-1","8","45","0","0","31","13"
"F","William Eklund","SJS","F","Act","","9","0","4","4","-3","2","8","3","0","4","4"
"F","Adam Gaudette","CHI/OTT","F","Act","","30","2","7","9","-4","7","61","0","0","42","7"
"F","Mattias Janmark","VGK","F","Act","","18","2","3","5","-4","15","29","0","1","9","13"
"F","Ryan Lomberg","FLA","F","Act","","42","6","7","13","7","63","74","0","1","101","6"
"F","Josh Norris","OTT","F","Act","","48","26","12","38","-9","12","120","15","0","62","37"
"F","Lucas Raymond","DET","F","Act","","66","20","29","49","-18","14","150","16","0","50","18"
"F","Jason Robertson","DAL","F","Act","","56","31","29","60","17","18","163","17","0","39","19"
"F","Phillip Tomasino","NSH","F","Act","","60","10","15","25","4","10","82","7","0","35","20"
"F","Filip Zadina","DET","F","Act","","63","8","12","20","-29","10","128","8","0","45","30"
"F","Radim Zohorna","PIT","F","Act","","15","1","4","5","10","2","6","0","0","21","3"
"F","Jason Zucker","PIT","F","Act","","0","0","0","0","0","0","0","0","0","0","0"
"D","Josh Brown","OTT/BOS","D","Act","","44","0","6","6","-9","32","43","0","0","103","56"
"D","Will Butcher","BUF","D","Act","","1","1","0","1","-1","0","2","0","0","1","0"
"D","Michael Del Zotto","OTT","D","Act","","0","0","0","0","0","0","0","0","0","0","0"
"D","Nick Holden","OTT","D","Act","","59","4","9","13","-6","8","60","0","0","97","95"
"D","Dysin Mayo","ARI","D","Act","","53","3","7","10","-3","19","62","0","0","87","105"
"D","Jaycob Megna","SJS","D","Act","","25","1","1","2","-1","12","22","0","0","42","50"
"F","Nick Abruzzese","TOR","F","Res","","0","0","0","0","0","0","0","0","0","0","0"
"F","Cody Glass","NSH","F","Res","","4","0","0","0","0","0","5","0","0","2","3"
"F","Jan Jenik","ARI","F","Res","","3","0","0","0","-1","7","2","0","0","9","2"
"D","Alex Vlasic","CHI","D","Res","","2","0","0","0","-1","0","0","0","0","0","3"
"F","Colby Ambrosio","COL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Cameron Berg","NYI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Andrei Buyalsky","COL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mitchell Chaffee","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Aidan Dudas","LAK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Josh Dunne","CBJ","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ethen Frank","WSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Riese Gaber","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jere Innala","COL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ruslan Iskhakov","NYI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Marat Khusnutdinov","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Kirill Marchenko","CBJ","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Joe Miller","TOR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Petrus Palmu","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Juuso Parssinen","NSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Sasha Pastujov","ANA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Dylan Peterson","STL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Cole Reinhardt","OTT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Sheldon Rempal","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Arttu Ruotsalainen","BUF","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ilya Safonov","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mason Shaw","MIN","F","Min","","3","0","0","0","-2","5","7","0","0","6","1"
"F","Brayden Tracey","ANA","F","Min","","1","0","0","0","-1","0","1","0","0","0","0"
"F","Jake Virtanen","EDM","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Cale Fleury","SEA","D","Min","SEA 3<br/>@WPG 4 F","2","0","0","0","-1","0","2","0","0","3","4"
"D","Ty Gallagher","BOS","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Simon Johansson","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Matt Kiersted","FLA","D","Min","","5","1","1","2","-4","0","6","0","0","6","5"
"D","Josh Maniscalco","PIT","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Daniil Miromanov","VGK","D","Min","","9","0","0","0","-1","2","14","0","0","4","5"
"D","Travis Mitchell","NYI","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Sami Niku","MTL","D","Min","","11","0","3","3","-1","2","13","0","0","5","16"
"D","Henry Thrun","TOR","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","William Trudeau","MTL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Andrew Agozzino","OTT","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Roman Ahcan","CBJ","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Sven Baertschi","VGK","F","-","","1","0","0","0","-1","0","1","0","0","0","0"
"F","Cole Bardreau","NYI","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Hannes Bjorninen","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Phillip Di Giuseppe","VAN","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Gregory Hofmann","CBJ","F","-","","24","2","5","7","6","8","33","0","0","23","10"
"F","Johan Larsson","ARI/WSH","F","-","","21","3","8","11","-1","26","22","2","0","40","12"
"F","Kirill Maximov","EDM","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Henri Nikkanen","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Michael Pezzetta","MTL","F","-","","36","4","3","7","-8","66","33","0","0","103","6"
"F","Gage Quinney","VGK","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Linus Sandin","PHI","F","-","","1","0","0","0","0","0","1","0","0","0","2"
"F","Colton Sissons","NSH","F","-","","61","6","20","26","5","22","69","4","0","147","29"
"F","Otto Somppi","TBL","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Sam Stange","DET","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Odeen Tufto","TBL","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Alex Biega","TOR","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Bowen Byram","COL","D","-","","16","4","6","10","2","6","29","1","0","25","14"
"D","Connor Carrick","SEA","D","-","SEA 3<br/>@WPG 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Zack Hayes","VGK","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Slater Koekkoek","EDM","D","-","","18","0","4","4","1","16","11","0","0","19","16"
"D","Jon Lizotte","MIN","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Robin Press","(N/A)","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Sergei Telegin","(N/A)","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"D","Tyler Wotherspoon","NJD","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"Totals","","","","","","848","142","200","342","-58","392","1,304","73","2","1,161","604"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Joonas Korpisalo","CBJ","G","Act","","21","7",".00","541",".000","0","2","0","0","0","0","0"
"G","Arvid Holm","WPG","G","Min","SEA 3<br/>@WPG 4 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Petr Kvaca","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Tristan Lennox","NYI","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Jiri Patera","VGK","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Yaniv Perets","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Joseph Woll","TOR","G","Min","","1","1",".00","20",".000","1","0","0","0","0","0","0"
"G","Victor Brattstrom","DET","G","-","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Devan Dubnyk","(N/A)","G","-","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Anton Forsberg","OTT","G","-","","1","1",".00","46",".000","0","0","0","0","0","0","0"
"G","Petr Mrazek","TOR","G","-","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"Totals","","","","","","23","9","999963.00","607",".000","1","2","0","0","0","0","0"
