"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Michael Amadio","LAK/OTT","F","Act","OTT 4<br/>@WPG 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Phillip Di Giuseppe","NYR","F","Act","NYR 5<br/>@BOS 4 F","25","1","6","7","2","6","41","0","0","68","15"
"F","Josh Dunne","CBJ","F","Act","DET 4<br/>@CBJ 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Cody Glass","VGK","F","Act","STL 1<br/>@VGK 4 F","26","4","6","10","5","8","27","5","0","10","9"
"F","Johan Larsson","ARI","F","Act","ARI 5<br/>@SJS 4 F","34","5","2","7","-9","20","34","0","0","37","18"
"F","Ryan Lomberg","FLA","F","Act","TBL 1<br/>@FLA 5 F","20","1","1","2","0","16","28","0","0","48","3"
"F","Josh Norris","OTT","F","Act","OTT 4<br/>@WPG 2 F","38","8","11","19","-8","6","69","7","0","48","19"
"F","Jason Robertson","DAL","F","Act","","31","8","16","24","6","8","70","3","0","7","8"
"F","Colton Sissons","NSH","F","Act","CAR 1<br/>@NSH 3 F","36","6","1","7","-3","14","40","0","1","49","23"
"F","Jake Virtanen","VAN","F","Act","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Filip Zadina","DET","F","Act","DET 4<br/>@CBJ 5 F","32","4","9","13","-4","0","66","5","0","12","16"
"F","Radim Zohorna","PIT","F","Act","BUF 0<br/>@PIT 1 F","2","1","0","1","1","0","2","0","0","4","0"
"D","Olle Alsing","OTT","D","Act","OTT 4<br/>@WPG 2 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Josh Brown","OTT","D","Act","OTT 4<br/>@WPG 2 F","14","0","0","0","-5","8","4","0","0","36","21"
"D","Bowen Byram","COL","D","Act","COL 3<br/>@LAK 2 F","18","0","2","2","0","23","20","0","0","31","11"
"D","Connor Carrick","NJD","D","Act","NJD 1<br/>@NYI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Matt Kiersted","FLA","D","Act","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Sami Niku","WPG","D","Act","OTT 4<br/>@WPG 2 F","5","0","0","0","-3","6","2","0","0","0","5"
"F","Lucas Raymond","DET","F","Res","DET 4<br/>@CBJ 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Phillip Tomasino","NSH","F","Res","CAR 1<br/>@NSH 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Slater Koekkoek","EDM","D","Res","VAN 3<br/>@EDM 4 F","17","1","0","1","-7","2","15","0","0","9","29"
"F","Nick Abruzzese","TBL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Roman Ahcan","CBJ","F","Min","DET 4<br/>@CBJ 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Colby Ambrosio","COL","F","Min","COL 3<br/>@LAK 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Sven Baertschi","VAN","F","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Mitchell Chaffee","MIN","F","Min","ANA 3<br/>@MIN 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Austin Czarnik","NYI","F","Min","NJD 1<br/>@NYI 5 F","4","0","0","0","-1","0","2","0","0","2","2"
"F","Aidan Dudas","LAK","F","Min","COL 3<br/>@LAK 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Gregory Hofmann","CBJ","F","Min","DET 4<br/>@CBJ 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jere Innala","COL","F","Min","COL 3<br/>@LAK 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ruslan Iskhakov","NYI","F","Min","NJD 1<br/>@NYI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jan Jenik","ARI","F","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Marat Khusnutdinov","MIN","F","Min","ANA 3<br/>@MIN 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kirill Marchenko","CBJ","F","Min","DET 4<br/>@CBJ 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kirill Maximov","EDM","F","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Joe Miller","TOR","F","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Henri Nikkanen","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ty Pelton-Byce","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Dylan Peterson","STL","F","Min","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Gage Quinney","VGK","F","Min","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Cole Reinhardt","OTT","F","Min","OTT 4<br/>@WPG 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Mason Shaw","MIN","F","Min","ANA 3<br/>@MIN 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Sam Stange","DET","F","Min","DET 4<br/>@CBJ 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Tyler Steenbergen","ARI","F","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brayden Tracey","ANA","F","Min","ANA 3<br/>@MIN 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Odeen Tufto","TBL","F","Min","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Eetu Tuulola","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Zack Hayes","ANA","D","Min","ANA 3<br/>@MIN 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Simon Johansson","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Josh Maniscalco","PIT","D","Min","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Daniil Miromanov","CGY","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Robin Press","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Calle Rosen","TOR","D","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Henry Thrun","TOR","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Alex Vlasic","CHI","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Patrick Brown","VGK","F","-","STL 1<br/>@VGK 4 F","1","0","0","0","0","0","2","0","0","3","1"
"F","Radek Faksa","DAL","F","-","","32","4","7","11","-3","16","51","1","1","58","28"
"F","Nathan Gerbe","CBJ","F","-","DET 4<br/>@CBJ 5 F","1","0","1","1","1","2","1","0","0","2","1"
"F","Mikael Hakkarainen","CHI","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Reese Johnson","CHI","F","-","","5","0","0","0","-2","9","4","0","0","22","2"
"F","Arsen Khisamutdinov","MTL","F","-","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Vinni Lettieri","ANA","F","-","ANA 3<br/>@MIN 4 F","4","0","0","0","-4","0","5","0","0","5","1"
"F","Eetu Luostarinen","FLA","F","-","TBL 1<br/>@FLA 5 F","37","3","5","8","-7","12","30","0","0","48","23"
"F","Jacob Pivonka","NYI","F","-","NJD 1<br/>@NYI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Simon Benoit","ANA","D","-","ANA 3<br/>@MIN 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Alex Biega","DET","D","-","DET 4<br/>@CBJ 5 F","3","0","0","0","-2","2","1","0","0","9","1"
"D","Martin Hugo Has","WSH","D","-","PHI 1<br/>@WSH 2 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Martin Marincin","TOR","D","-","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jon Merrill","DET/MTL","D","-","MTL 2<br/>@TOR 3 F","18","0","2","2","0","6","20","0","0","18","32"
"D","Mike Reilly","OTT/BOS","D","-","NYR 5<br/>@BOS 4 F","34","0","14","14","-2","16","56","2","0","42","29"
"D","Colby Sissons","NJD","D","-","NJD 1<br/>@NYI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"Totals","","","","","","437","46","83","129","-45","180","590","23","2","568","297"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Anton Forsberg","CAR/WPG/OTT","G","Act","OTT 4<br/>@WPG 2 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Joonas Korpisalo","CBJ","G","Res","DET 4<br/>@CBJ 5 F","26","7",".00","657",".000","0","0","0","1","1","0","0"
"G","Arvid Holm","WPG","G","Min","OTT 4<br/>@WPG 2 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Jacob Kucharski","CAR","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Petr Kvaca","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Leevi Merilainen","OTT","G","Min","OTT 4<br/>@WPG 2 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Jiri Patera","VGK","G","Min","STL 1<br/>@VGK 4 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Joseph Woll","TOR","G","Min","MTL 2<br/>@TOR 3 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"Totals","","","","","","26","7","999963.00","657",".000","0","0","0","1","1","0","0"
