"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Mathew Barzal","NYI","F","Act","","55","12","30","42","-6","14","128","13","0","29","12"
"F","Nick Bjugstad","MIN","F","Act","","41","5","5","10","-4","12","60","0","0","63","12"
"F","Ryan Donato","SEA","F","Act","SEA 3<br/>@WPG 4 F","57","13","9","22","-13","34","125","1","0","53","13"
"F","Kirill Kaprizov","MIN","F","Act","","63","36","45","81","19","26","227","21","0","68","23"
"F","Zack Kassian","EDM","F","Act","","44","5","11","16","-2","47","46","2","0","125","6"
"F","Anze Kopitar","LAK","F","Act","","67","17","40","57","-5","12","177","19","1","55","58"
"F","Peyton Krebs","VGK/BUF","F","Act","","41","6","9","15","-18","20","42","4","0","18","4"
"F","Maxim Mamin","FLA","F","Act","","31","5","5","10","11","11","37","0","0","46","16"
"F","Derek Ryan","EDM","F","Act","","60","8","9","17","-5","6","59","0","0","27","26"
"F","Steven Stamkos","TBL","F","Act","","64","29","41","70","10","24","186","24","0","77","24"
"F","Eeli Tolvanen","NSH","F","Act","","63","9","11","20","-5","12","136","6","0","155","37"
"F","Alexei Toropchenko","STL","F","Act","","3","1","0","1","1","7","6","0","0","11","3"
"D","Brenden Dillon","WPG","D","Act","SEA 3<br/>@WPG 4 F","64","2","17","19","16","58","76","0","0","179","91"
"D","Paul LaDue","NYI","D","Act","","1","0","0","0","-2","0","1","0","0","2","1"
"D","Dmitry Orlov","WSH","D","Act","","63","10","19","29","19","42","104","3","0","109","80"
"D","Riley Stillman","CHI","D","Act","","39","1","10","11","0","29","31","0","0","90","39"
"D","Shea Weber","MTL","D","Act","","0","0","0","0","0","0","0","0","0","0","0"
"D","Christian Wolanin","LAK/BUF","D","Act","","9","1","1","2","-1","2","5","0","0","5","13"
"F","Greg McKegg","NYR","F","Res","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nick Merkley","SJS/NYR","F","Res","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jordy Bellerive","PIT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jonatan Berggren","DET","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Bryce Brodzinski","LAK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Arvid Costmar","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Semyon Der-Arguchintsev","TOR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Pavel Dorofeyev","VGK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","John Farinacci","BOS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Noel Gunler","CAR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikita Gusev","TOR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nick Henry","COL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Aaron Huglen","PIT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Fabian Lysell","BOS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Oskar Magnusson","WSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Antoine Morand","TBL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brett Murray","BUF","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jan Mysak","MTL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Frans Nielsen","DET","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Niklas Nordgren","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikita Pavlychev","LAK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Matvei Petrov","EDM","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Matthew Phillips","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Cliff Pu","CBJ","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Damien Riat","WSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Martin Rysavy","CBJ","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Maxim Shalunov","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
