"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Mathew Barzal","NYI","F","Act","","3","0","2","2","0","2","8","1","0","0","0"
"F","Nick Bjugstad","FLA","F","Act","FLA 4<br/>@BOS 2 F","3","4","0","4","4","0","14","0","0","2","1"
"F","Troy Brouwer","CGY","F","Act","","4","1","1","2","1","0","4","0","0","4","3"
"F","Brandon Dubinsky","CBJ","F","Act","","3","0","0","0","-1","2","7","0","0","6","2"
"F","Marian Gaborik","LAK/OTT","F","Act","","2","0","0","0","0","0","4","0","0","0","1"
"F","Zack Kassian","EDM","F","Act","","2","0","0","0","0","0","0","0","0","7","0"
"F","Ryan Kesler","ANA","F","Act","","3","0","0","0","1","5","2","0","0","2","3"
"F","Anze Kopitar","LAK","F","Act","","2","0","3","3","-3","0","6","1","0","0","3"
"F","Derek Ryan","CAR","F","Act","","2","1","0","1","-1","0","4","1","0","0","0"
"F","Wayne Simmonds","PHI","F","Act","","2","0","1","1","0","0","2","0","0","3","0"
"F","Steven Stamkos","TBL","F","Act","","3","0","2","2","-1","4","6","0","0","1","0"
"F","Miles Wood","NJD","F","Act","","3","0","1","1","0","2","5","0","0","3","1"
"D","Victor Antipin","BUF","D","Act","","2","0","0","0","-1","0","0","0","0","0","2"
"D","Trevor Daley","DET","D","Act","","3","0","0","0","-2","0","2","0","0","0","4"
"D","Brenden Dillon","SJS","D","Act","","2","0","0","0","1","0","3","0","0","8","3"
"D","Kevin Gravel","LAK","D","Act","","0","0","0","0","0","0","0","0","0","0","0"
"D","Adam McQuaid","BOS","D","Act","FLA 4<br/>@BOS 2 F","2","0","0","0","0","0","1","0","0","6","5"
"D","Andrej Sustr","TBL","D","Act","","1","0","1","1","0","2","1","0","0","1","1"
"D","Mike Green","DET","D","Res","","3","1","2","3","-1","2","4","0","0","4","2"
"D","Dmitry Orlov","WSH","D","Res","","3","0","1","1","0","0","4","0","0","6","1"
"F","Frans Nielsen","DET","F","IR","","1","1","0","1","1","0","1","1","0","0","0"
"D","Shea Weber","MTL","D","IR","","0","0","0","0","0","0","0","0","0","0","0"
"F","Daniel Audette","MTL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Blaine Byron","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Stephane Da Costa","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexander Dergachyov","LAK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Shane Doan","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Donato","BOS","F","Min","FLA 4<br/>@BOS 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Landon Ferraro","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikita Gusev","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Marek Hrivik","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Kirill Kaprizov","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nicolas Kerdiles","ANA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Corban Knight","PHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Pavel Koltygin","NSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Robin Kovacs","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mitchell Mattson","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nick Merkley","ARI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Antoine Morand","ANA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Andre Petersson","ANA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Matthew Phillips","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Cliff Pu","BUF","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Matt Read","PHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ty Ronning","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Maxim Shalunov","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexander Sharov","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Kole Sherwood","CBJ","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Matej Stransky","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Eeli Tolvanen","NSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexei Toropchenko","STL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Nathan Clurman","MTL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Sean Day","NYR","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Nick Ebert","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Paul LaDue","LAK","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Ryan Shea","PIT","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Jakob Stenqvist","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Riley Stillman","FLA","D","Min","FLA 4<br/>@BOS 2 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Christian Wolanin","OTT","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"Totals","","","","","","49","8","14","22","-2","19","78","4","0","53","32"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Charlie Lindgren","MTL","G","Act","","1","0",".00","27",".000","0","0","0","0","0","0","0"
"G","Keith Kinkaid","NJD","G","Res","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Robin Lehner","BUF","G","Res","","3","1",".00","88",".000","0","2","0","0","0","0","0"
"G","Corey Crawford","CHI","G","IR","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Michael DiPietro","VAN","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Kyle Hayton","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Peyton Jones","MIN","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Josef Korenar","SJS","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Mikko Koskinen","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Konstantin Volkov","NSH","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"Totals","","","","","","4","1","999963.00","115",".000","0","2","0","0","0","0","0"
