"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Josh Archibald","ARI","F","Act","WPG 4<br/>@ARI 2 F","3","0","1","1","-1","4","2","0","0","7","3"
"F","Jason Dickinson","DAL","F","Act","MIN 0<br/>@DAL 3 F","3","0","1","1","2","0","6","0","0","3","4"
"F","Zemgus Girgensons","BUF","F","Act","BUF 7<br/>@DET 1 F","3","0","0","0","-2","0","0","0","0","3","2"
"F","Tomas Hertl","SJS","F","Act","COL 2<br/>@SJS 5 F","2","1","2","3","3","2","2","0","0","0","2"
"F","Tyler Johnson","TBL","F","Act","TBL 6<br/>@BOS 3 F","3","0","1","1","1","2","3","0","0","3","0"
"F","Marcus Kruger","CHI","F","Act","CHI 2<br/>@NSH 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brendan Leipsic","VAN/LAK","F","Act","VGK 2<br/>@LAK 5 F","3","0","0","0","-2","0","4","0","0","2","1"
"F","Oscar Lindberg","VGK/OTT","F","Act","CBJ 6<br/>@OTT 2 F","3","2","0","2","1","2","5","0","0","5","2"
"F","Joakim Nordstrom","BOS","F","Act","TBL 6<br/>@BOS 3 F","4","0","1","1","-2","0","6","0","0","9","1"
"F","Kyle Palmieri","NJD","F","Act","NJD 4<br/>@FLA 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Tyler Seguin","DAL","F","Act","MIN 0<br/>@DAL 3 F","3","0","2","2","2","0","12","0","0","3","3"
"F","Marcus Sorensen","SJS","F","Act","COL 2<br/>@SJS 5 F","2","1","1","2","2","2","4","0","0","2","0"
"D","Justin Faulk","CAR","D","Act","CAR 4<br/>@PHI 3 F","3","0","2","2","-5","0","7","1","0","7","1"
"D","Scott Harrington","CBJ","D","Act","CBJ 6<br/>@OTT 2 F","3","0","0","0","-1","2","1","0","0","5","6"
"D","Niklas Hjalmarsson","ARI","D","Act","WPG 4<br/>@ARI 2 F","3","0","0","0","0","2","1","0","0","1","13"
"D","Patrik Nemeth","COL","D","Act","COL 2<br/>@SJS 5 F","3","0","0","0","-1","2","3","0","0","10","7"
"D","Marcus Pettersson","ANA/PIT","D","Act","NYR 4<br/>@PIT 3 F","4","0","1","1","1","0","5","1","0","6","3"
"D","Kevin Shattenkirk","NYR","D","Act","NYR 4<br/>@PIT 3 F","2","0","1","1","1","2","3","0","0","0","5"
"F","Kyle Okposo","BUF","F","Res","BUF 7<br/>@DET 1 F","3","1","0","1","0","0","5","0","0","6","3"
"F","Alexander Wennberg","CBJ","F","Res","CBJ 6<br/>@OTT 2 F","3","0","0","0","0","0","0","0","0","1","1"
"F","Derek Stepan","ARI","F","IR","WPG 4<br/>@ARI 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Filip Ahl","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Daniel Bernhardt","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Gabriel Bourque","COL","F","Min","COL 2<br/>@SJS 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jonny Brodzinski","LAK","F","Min","VGK 2<br/>@LAK 5 F","2","0","0","0","1","0","1","0","0","2","0"
"F","Sam Carrick","ANA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Marcus Davidsson","BUF","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","David Desharnais","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Christoffer Ehn","DET","F","Min","BUF 7<br/>@DET 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Remi Elie","BUF","F","Min","BUF 7<br/>@DET 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Hudson Elynuik","TOR","F","Min","TOR 5<br/>@MTL 6 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Denis Gurianov","DAL","F","Min","MIN 0<br/>@DAL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Barrett Hayton","ARI","F","Min","WPG 4<br/>@ARI 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Joshua Ho-Sang","NYI","F","Min","NYI 3<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Niklas Jensen","NYR","F","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jacob Josefson","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Troy Josephs","PIT","F","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jachym Kondelik","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mikhail Maltsev","NJD","F","Min","NJD 4<br/>@FLA 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Michael McLeod","NJD","F","Min","NJD 4<br/>@FLA 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Martin Necas","CAR","F","Min","CAR 4<br/>@PHI 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Johan Sundstrom","NYI","F","Min","NYI 3<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Alexander Alexeyev","WSH","D","Min","NYI 3<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Axel Andersson","BOS","D","Min","TBL 6<br/>@BOS 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Mattias Backman","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Cameron Clarke","BOS","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Klas Dahlbeck","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Gustav Forsling","CHI","D","Min","CHI 2<br/>@NSH 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Petter Granberg","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Hardy Haman Aktell","WSH","D","Min","NYI 3<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jakub Kindl","FLA","D","Min","NJD 4<br/>@FLA 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Nicolas Meloche","COL","D","Min","COL 2<br/>@SJS 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jacob Moverare","LAK","D","Min","VGK 2<br/>@LAK 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Adam Ollas Mattson","CGY","D","Min","EDM 3<br/>@CGY 1 F","0","0","0","0","0","0","0","0","0","0","0"
"D","David Rundblad","CHI","D","Min","CHI 2<br/>@NSH 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Joakim Ryan","SJS","D","Min","COL 2<br/>@SJS 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Dmitry Samorukov","EDM","D","Min","EDM 3<br/>@CGY 1 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jonas Siegenthaler","WSH","D","Min","NYI 3<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Andy Welinski","ANA","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"Totals","","","","","","55","5","13","18","0","20","70","2","0","75","57"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Cory Schneider","NJD","G","Act","NJD 4<br/>@FLA 3 F","1","0",".92","17",".944","0","0","0","0","0","0","0"
"G","Brian Elliott","PHI","G","Res","CAR 4<br/>@PHI 3 F","2","1","4.27","40",".870","0","0","0","0","0","0","0"
"G","Anders Nilsson","VAN/OTT","G","Res","CBJ 6<br/>@OTT 2 F","1","0","3.12","27",".900","0","0","0","0","0","0","0"
"G","Oscar Dansk","VGK","G","Min","VGK 2<br/>@LAK 5 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Keith Petruzzelli","PHI","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
