"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Mikkel Boedker","ARI/COL","F","Act","","65","14","27","41","-30","10","148","19","0","45","22"
"F","Sam Gagner","PHI","F","Act","PHI 5<br/>@NYI 2 F","35","6","5","11","2","23","59","1","0","9","12"
"F","Matt Halischuk","WPG","F","Act","","16","0","0","0","1","4","19","0","0","21","4"
"F","Jaromir Jagr","FLA","F","Act","","62","21","27","48","16","40","111","8","0","26","11"
"F","Jussi Jokinen","FLA","F","Act","","65","11","35","46","16","36","123","10","1","40","40"
"F","Stefan Matteau","NJD/MTL","F","Act","","17","1","0","1","-9","11","18","0","0","31","4"
"F","Nino Niederreiter","MIN","F","Act","","67","14","19","33","8","30","128","3","0","110","16"
"F","Zach Parise","MIN","F","Act","","56","18","22","40","-5","30","188","14","0","53","26"
"F","Mike Richards","WSH","F","Act","ANA 2<br/>@WSH 0 F","4","0","1","1","1","0","6","0","0","4","2"
"F","Henrik Sedin","VAN","F","Act","","58","10","38","48","9","16","75","18","1","9","13"
"F","Chris Stewart","ANA","F","Act","ANA 2<br/>@WSH 0 F","47","8","10","18","2","69","67","3","0","60","9"
"F","Alex Tanguay","COL/ARI","F","Act","","53","6","19","25","6","26","52","5","1","16","27"
"D","Joel Edmundson","STL","D","Act","","45","0","6","6","-8","34","67","0","0","101","36"
"D","Alexei Emelin","MTL","D","Act","","56","0","8","8","-9","53","45","0","0","196","78"
"D","Andy Greene","NJD","D","Act","","67","4","8","12","3","24","54","2","0","56","120"
"D","Erik Gudbranson","FLA","D","Act","","57","2","5","7","4","45","59","0","0","136","64"
"D","Andrei Markov","MTL","D","Act","","66","4","33","37","-5","20","87","14","0","49","113"
"D","Dion Phaneuf","TOR/OTT","D","Act","","57","4","22","26","-8","66","126","7","1","140","68"
"D","Chris Bigras","COL","D","Res","","1","1","0","1","0","0","1","0","0","1","0"
"D","Petteri Lindbohm","STL","D","Res","","0","0","0","0","0","0","0","0","0","0","0"
"F","Joffrey Lupul","TOR","F","IR","","46","11","3","14","-10","12","102","4","0","58","14"
"D","Chris Phillips","OTT","D","IR","","0","0","0","0","0","0","0","0","0","0","0"
"F","Justin Azevedo","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Blake Coleman","NJD","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Chris Conner","PHI","F","Min","PHI 5<br/>@NYI 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ben Eager","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Cory Emmerton","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brent Gates","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexandre Grenier","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Dustin Jeffrey","ARI/PIT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Matthew Lombardi","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Martindale","TBL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Frazer McLaren","SJS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brandon McMillan","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Joachim Nermark","COL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jim OBrien","NJD","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","J.J. Piccinich","TOR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Blake Pietila","NJD","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Austin Poganski","UTA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Noah Rod","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jordan Samuels-Thomas","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Petr Straka","PHI","F","Min","PHI 5<br/>@NYI 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Adam Tambellini","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Guillaume Brisebois","VAN","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Ryan Button","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Joe Corvo","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Mark Eaton","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Gleason Fournier","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Scott Mayfield","NYI","D","Min","PHI 5<br/>@NYI 2 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jyri Niemi","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Markus Nutivaara","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Joni Pitkanen","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Robbie Russo","DET","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Dillon Simpson","EDM","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"Totals","","","","","","940","135","288","423","-16","549","1,535","108","4","1,161","679"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Eddie Lack","CAR","G","Act","","28","11","2.66","640",".903","2","0","0","2","2","0","0"
"G","Kristers Gudlevskis","TBL","G","Res","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Jason LaBarbera","PHI","G","Res","PHI 5<br/>@NYI 2 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Anthony Brodeur","NJD","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Martin Brodeur","STL","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Thatcher Demko","VAN","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Henri Kiviaho","DAL","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Brent Moran","NYI","G","Min","PHI 5<br/>@NYI 2 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Martin Ouellette","BOS","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Stephon Williams","NYI","G","Min","PHI 5<br/>@NYI 2 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Ryan Zapolski","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"Totals","","","","","","28","11","2.66","640",".903","2","0","0","2","2","0","0"
