"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Jaret Anderson-Dolan","LAK","F","Act","COL 3<br/>@LAK 2 F","4","2","0","2","-1","0","5","0","0","10","1"
"F","Sidney Crosby","PIT","F","Act","BUF 0<br/>@PIT 1 F","4","1","4","5","3","2","16","3","0","2","1"
"F","Nic Dowd","WSH","F","Act","PHI 1<br/>@WSH 2 F","4","1","0","1","0","0","3","0","0","5","1"
"F","Dillon Dube","CGY","F","Act","","2","0","0","0","-1","0","4","0","0","4","1"
"F","Radek Faksa","DAL","F","Act","","2","0","0","0","1","0","6","0","0","7","1"
"F","Warren Foegele","CAR","F","Act","CAR 1<br/>@NSH 3 F","3","0","1","1","-2","0","4","0","0","4","0"
"F","Mathieu Joseph","TBL","F","Act","TBL 1<br/>@FLA 5 F","3","0","0","0","-1","0","2","0","0","3","0"
"F","David Krejci","BOS","F","Act","NYR 5<br/>@BOS 4 F","5","0","0","0","-4","0","10","0","0","2","2"
"F","Matt Martin","NYI","F","Act","NJD 1<br/>@NYI 5 F","4","0","0","0","-1","6","6","0","0","12","0"
"F","T.J. Oshie","WSH","F","Act","PHI 1<br/>@WSH 2 F","4","3","3","6","1","0","5","3","0","3","1"
"F","Carl Soderberg","CHI/COL","F","Act","COL 3<br/>@LAK 2 F","1","1","0","1","1","0","3","0","0","0","0"
"F","Carter Verhaeghe","FLA","F","Act","TBL 1<br/>@FLA 5 F","3","0","2","2","0","0","12","0","0","2","0"
"D","Jacob Bryson","BUF","D","Act","BUF 0<br/>@PIT 1 F","4","0","2","2","2","0","3","0","0","1","3"
"D","Michael Del Zotto","CBJ","D","Act","DET 4<br/>@CBJ 5 F","3","2","0","2","4","0","7","0","0","4","1"
"D","Nicolas Hague","VGK","D","Act","STL 1<br/>@VGK 4 F","4","1","0","1","0","2","6","0","0","6","9"
"D","Justin Holl","TOR","D","Act","MTL 2<br/>@TOR 3 F","3","0","0","0","2","0","3","0","0","2","5"
"D","Neal Pionk","WPG","D","Act","OTT 4<br/>@WPG 2 F","3","0","2","2","4","0","6","1","0","3","1"
"D","Nikita Zaitsev","OTT","D","Act","OTT 4<br/>@WPG 2 F","4","0","0","0","0","2","5","0","0","10","3"
"F","Tyler Ennis","EDM","F","Res","VAN 3<br/>@EDM 4 F","1","0","0","0","-2","0","1","0","0","2","0"
"F","Austin Wagner","LAK","F","Res","COL 3<br/>@LAK 2 F","4","0","0","0","-3","0","7","0","0","9","1"
"F","Teddy Blueger","PIT","F","IR","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Curtis Lazar","BUF/BOS","F","IR","NYR 5<br/>@BOS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Bryan Little","WPG","F","IR","OTT 4<br/>@WPG 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Mikhail Abramov","TOR","F","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikita Alexandrov","STL","F","Min","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Shane Bowers","COL","F","Min","COL 3<br/>@LAK 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Sam Colangelo","ANA","F","Min","ANA 3<br/>@MIN 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryder Donovan","VGK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jack Dugan","VGK","F","Min","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Lucas Feuk","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Rafael Harvey-Pinard","MTL","F","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Pavel Kraskovsky","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Pascal Laberge","PHI","F","Min","PHI 1<br/>@WSH 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Dominik Lakatos","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Andre Lee","LAK","F","Min","COL 3<br/>@LAK 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Tommy Novak","NSH","F","Min","CAR 1<br/>@NSH 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan OReilly","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jack Quinn","BUF","F","Min","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Adam Raska","SJS","F","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Anthony Romano","DAL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","German Rubtsov","PHI","F","Min","PHI 1<br/>@WSH 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jake Schmaltz","BOS","F","Min","NYR 5<br/>@BOS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Landon Slaggert","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","C.J. Smith","BUF","F","Min","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Gemel Smith","TBL","F","Min","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Riley Sutter","WSH","F","Min","PHI 1<br/>@WSH 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Tage Thompson","BUF","F","Min","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Ty Emberson","EDM","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Dennis Gilbert","COL","D","Min","COL 3<br/>@LAK 2 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Kaiden Guhle","MTL","D","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Cole Hults","LAK","D","Min","COL 3<br/>@LAK 2 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Wyatt Kalynuk","CHI","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Michael Kesselring","BUF","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Santtu Kinnunen","FLA","D","Min","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Kris Russell","EDM","D","Min","VAN 3<br/>@EDM 4 F","1","0","0","0","1","0","0","0","0","1","2"
"D","Jett Woo","VAN","D","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Denis Alexeyev","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Michael Amadio","LAK/OTT","F","-","OTT 4<br/>@WPG 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","William Carrier","VGK","F","-","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Vladislav Firstov","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikolay Goldobin","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
