"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Sidney Crosby","PIT","F","Act","PIT 2<br/>@NYR 3 F","56","33","33","66","13","22","186","19","0","65","19"
"F","Shane Doan","ARI","F","Act","","61","5","16","21","-4","46","119","4","0","88","22"
"F","William Karlsson","CBJ","F","Act","CBJ 3<br/>@TOR 2 F","37","2","12","14","3","0","36","1","1","14","13"
"F","Lauri Korpikoski","DAL/CBJ","F","Act","CBJ 3<br/>@TOR 2 F","58","8","11","19","6","6","93","0","1","28","32"
"F","Derek MacKenzie","FLA","F","Act","FLA 2<br/>@WSH 0 F","60","5","9","14","0","23","66","0","3","150","36"
"F","Patrick Marleau","SJS","F","Act","","46","18","14","32","8","14","116","10","0","44","21"
"F","Pat Maroon","EDM","F","Act","VAN 2<br/>@EDM 5 F","63","20","11","31","14","75","142","4","0","144","19"
"F","Matt Martin","TOR","F","Act","CBJ 3<br/>@TOR 2 F","60","3","3","6","0","86","43","0","0","234","17"
"F","Jamie McGinn","ARI","F","Act","","54","8","5","13","-12","21","96","2","0","101","11"
"F","Colton Sceviour","FLA","F","Act","FLA 2<br/>@WSH 0 F","58","7","8","15","-13","14","117","3","2","79","47"
"F","Lee Stempniak","CAR","F","Act","CAR 4<br/>@PHI 3 F","59","12","15","27","-1","28","96","5","0","89","12"
"F","Joel Ward","SJS","F","Act","","61","7","17","24","5","18","82","2","2","51","44"
"D","Francois Beauchemin","COL","D","Act","COL 2<br/>@STL 3 F","59","1","11","12","-10","22","92","3","0","52","124"
"D","Jason Garrison","TBL","D","Act","BUF 2<br/>@TBL 4 F","53","1","5","6","-3","8","74","0","0","69","66"
"D","Dan Girardi","NYR","D","Act","PIT 2<br/>@NYR 3 F","55","3","8","11","6","16","50","0","2","91","147"
"D","Nick Holden","NYR","D","Act","PIT 2<br/>@NYR 3 F","65","9","20","29","13","22","61","3","1","133","72"
"D","Matt Niskanen","WSH","D","Act","FLA 2<br/>@WSH 0 F","61","4","31","35","23","26","122","9","1","109","77"
"D","Kris Russell","EDM","D","Act","VAN 2<br/>@EDM 5 F","52","1","5","6","1","19","49","0","0","56","153"
"F","Nic Dowd","LAK","F","Res","LAK 3<br/>@ANA 4 F","53","3","14","17","-14","16","60","6","0","117","26"
"F","Adrian Kempe","LAK","F","Res","LAK 3<br/>@ANA 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Devante Smith-Pelly","NJD","F","Res","NJD 1<br/>@DET 4 F","39","2","5","7","-11","8","59","2","0","62","20"
"F","William Carrier","BUF","F","IR","BUF 2<br/>@TBL 4 F","3","0","0","0","-1","0","5","0","0","5","1"
"F","Tomas Plekanec","MTL","F","IR","","66","7","17","24","4","18","118","7","2","53","40"
"F","Alan Quine","NYI","F","IR","OTT 2<br/>@NYI 4 F","11","1","1","2","-3","0","13","1","0","18","4"
"F","Michael Amadio","LAK","F","Min","LAK 3<br/>@ANA 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Teddy Blueger","PIT","F","Min","PIT 2<br/>@NYR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Michael Bournival","TBL","F","Min","BUF 2<br/>@TBL 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Rourke Chartier","SJS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","John Dahlstrom","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexander Dergachyov","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Dillon Dube","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Warren Foegele","CAR","F","Min","CAR 4<br/>@PHI 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Gabriel Fontaine","NYR","F","Min","PIT 2<br/>@NYR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Adam Gilmour","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Felix Girard","NSH/COL","F","Min","COL 2<br/>@STL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Mario Lucia","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Michael Mersch","LAK","F","Min","LAK 3<br/>@ANA 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Tyler Moy","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tomas Nosek","DET","F","Min","NJD 1<br/>@DET 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Tommy Novak","PIT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Francis Perron","OTT","F","Min","OTT 2<br/>@NYI 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kevin Roy","ANA","F","Min","LAK 3<br/>@ANA 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","German Rubtsov","PHI","F","Min","CAR 4<br/>@PHI 3 F","0","0","0","0","0","0","0","0","0","0","0"
