"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Matty Beniers","SEA","F","Act","","68","16","20","36","1","14","122","7","0","34","60"
"F","Zack Bolduc","STL","F","Act","","58","12","14","26","13","18","86","5","0","79","30"
"F","Connor Brown","EDM","F","Act","","67","8","16","24","1","8","92","0","2","17","31"
"F","Jonathan Drouin","COL","F","Act","","35","10","20","30","5","6","48","7","0","10","8"
"F","Zach Hyman","EDM","F","Act","","61","22","15","37","10","26","171","11","0","46","21"
"F","Mark Jankowski","NSH/CAR","F","Act","CAR 5<br/>@OTT 7 F","45","8","5","13","3","17","49","0","0","23","21"
"F","Alexander Kerfoot","UTA","F","Act","","67","8","10","18","-10","12","82","1","1","42","52"
"F","Jesperi Kotkaniemi","CAR","F","Act","CAR 5<br/>@OTT 7 F","67","11","19","30","11","44","98","1","0","57","27"
"F","Jordan Martinook","CAR","F","Act","CAR 5<br/>@OTT 7 F","67","12","19","31","16","12","98","0","1","77","44"
"F","Tanner Pearson","VGK","F","Act","","64","11","13","24","5","4","90","0","1","82","36"
"F","Sam Steel","DAL","F","Act","","64","6","14","20","-5","22","78","0","1","51","18"
"F","Pavel Zacha","BOS","F","Act","","68","13","27","40","-2","19","119","6","3","44","20"
"D","Jonas Brodin","MIN","D","Act","","38","4","14","18","10","12","60","0","1","19","81"
"D","Drew Doughty","LAK","D","Act","CGY 5<br/>@LAK 1 F","17","2","6","8","1","14","26","3","1","14","31"
"D","Casey Fitzgerald","NYR","D","Act","TBL 0<br/>@NYR 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Mason Geertsen","VGK","D","Act","","0","0","0","0","0","0","0","0","0","0","0"
"D","Ville Ottavainen","SEA","D","Act","","0","0","0","0","0","0","0","0","0","0","0"
"D","Logan Stanley","WPG","D","Act","","51","1","9","10","9","76","40","0","0","71","62"
"F","Dalibor Dvorsky","STL","F","Res","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ben Jones","MIN","F","Res","","10","0","0","0","0","5","8","0","0","32","6"
"F","Austin Roest","NSH","F","Res","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tyler Angle","CBJ","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Caedan Bankier","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Todd Burgess","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Berkly Catton","SEA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Remi Elie","TBL","F","Min","TBL 0<br/>@NYR 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Adam Erne","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Melvin Fernstrom","VAN/PIT","F","Min","WSH 2<br/>@PIT 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Oscar Fisker Molgaard","SEA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Zeb Forsfjall","SEA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Christian Humphreys","COL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Riley Kidney","MTL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Rieger Lorenz","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nicholas Moldenhauer","TOR","F","Min","DET 3<br/>@TOR 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Noah Ostlund","BUF","F","Min","PHI 4<br/>@BUF 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Max Plante","DET","F","Min","DET 3<br/>@TOR 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Miroslav Satan","WSH","F","Min","WSH 2<br/>@PIT 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikita Scherbak","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Wayne Simmonds","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jakob Stukel","EDM","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Gabriel Carlsson","WSH","D","Min","WSH 2<br/>@PIT 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","George Fegaras","DAL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Brendan Guhle","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Anton Johansson","DET","D","Min","DET 3<br/>@TOR 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jacob Larsson","OTT","D","Min","CAR 5<br/>@OTT 7 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Emil Pieniniemi","PIT","D","Min","WSH 2<br/>@PIT 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Nikita Zaitsev","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"Totals","","","","","","847","144","221","365","68","309","1,267","41","11","698","548"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Vitek Vanecek","SJS/FLA","G","Act","","13","2","3.02","358",".904","1","0","0","1","1","0","0"
"G","Tristan Jarry","PIT","G","Res","WSH 2<br/>@PIT 5 F","20","7","3.34","476",".883","0","2","0","0","0","0","0"
"G","Blake Pietila","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Artyom Zagidulin","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"Totals","","","","","","33","9","3.21","834",".892","1","2","0","1","1","0","0"
