"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Jacob de la Rose","STL","F","Act","STL 1<br/>@VGK 4 F","13","0","1","1","-2","7","13","0","0","22","8"
"F","Ty Dellandrea","DAL","F","Act","","22","3","2","5","2","17","29","3","0","36","9"
"F","Max Domi","CBJ","F","Act","DET 4<br/>@CBJ 5 F","40","5","9","14","-14","39","74","2","0","12","8"
"F","Marcus Foligno","MIN","F","Act","ANA 3<br/>@MIN 4 F","21","6","9","15","13","27","21","0","1","49","11"
"F","Ryan Getzlaf","ANA","F","Act","ANA 3<br/>@MIN 4 F","36","3","12","15","-6","39","55","4","0","54","38"
"F","Mark Jankowski","PIT","F","Act","BUF 0<br/>@PIT 1 F","33","3","4","7","-1","4","30","0","0","28","16"
"F","Adrian Kempe","LAK","F","Act","COL 3<br/>@LAK 2 F","36","12","8","20","-11","16","91","11","0","31","15"
"F","Corey Perry","MTL","F","Act","MTL 2<br/>@TOR 3 F","26","7","5","12","7","16","36","3","0","30","6"
"F","Jordan Staal","CAR","F","Act","CAR 1<br/>@NSH 3 F","35","10","16","26","3","22","68","11","1","82","21"
"F","Jack Studnicka","BOS","F","Act","NYR 5<br/>@BOS 4 F","19","1","2","3","-3","0","25","0","0","7","8"
"F","Troy Terry","ANA","F","Act","ANA 3<br/>@MIN 4 F","31","7","6","13","1","8","45","0","0","4","8"
"F","Carsen Twarynski","PHI","F","Act","PHI 1<br/>@WSH 2 F","1","0","0","0","-1","0","0","0","0","1","0"
"D","Jason Demers","ARI","D","Act","ARI 5<br/>@SJS 4 F","24","0","2","2","-3","20","17","0","0","35","17"
"D","Josh Mahura","ANA","D","Act","ANA 3<br/>@MIN 4 F","9","1","1","2","-1","4","10","0","0","8","6"
"D","Darnell Nurse","EDM","D","Act","VAN 3<br/>@EDM 4 F","38","12","15","27","20","40","99","4","0","84","67"
"D","Ivan Provorov","PHI","D","Act","PHI 1<br/>@WSH 2 F","36","6","12","18","3","10","82","7","0","48","70"
"D","Travis Sanheim","PHI","D","Act","PHI 1<br/>@WSH 2 F","35","1","9","10","-14","14","49","0","0","29","41"
"D","Brady Skjei","CAR","D","Act","CAR 1<br/>@NSH 3 F","36","1","5","6","3","16","63","0","1","47","47"
"F","Michael Frolik","MTL","F","Res","MTL 2<br/>@TOR 3 F","1","0","0","0","0","0","2","0","0","1","0"
"D","Alexander Romanov","MTL","D","Res","MTL 2<br/>@TOR 3 F","32","1","3","4","9","12","54","1","0","90","33"
"F","Tyler Bertuzzi","DET","F","IR","DET 4<br/>@CBJ 5 F","9","5","2","7","0","4","20","4","0","13","3"
"F","Morgan Frost","PHI","F","IR","PHI 1<br/>@WSH 2 F","2","0","0","0","0","0","0","0","0","0","0"
"F","Teuvo Teravainen","CAR","F","IR","CAR 1<br/>@NSH 3 F","13","2","7","9","4","2","31","2","0","5","4"
"F","Justin Almeida","PIT","F","Min","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Skyler BrindAmour","CAR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brady Gilmour","DET","F","Min","DET 4<br/>@CBJ 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Vladislav Kara","TOR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mark Kastelic","OTT","F","Min","OTT 4<br/>@WPG 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kyle Maksimovich","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Denis Malgin","TOR","F","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jayson Megna","COL","F","Min","COL 3<br/>@LAK 2 F","2","0","0","0","0","0","3","0","0","5","2"
"F","Greg Meireles","FLA","F","Min","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Stefan Noesen","SJS/TOR","F","Min","MTL 2<br/>@TOR 3 F","5","0","0","0","0","2","5","0","0","4","0"
"F","Fredrik Olofsson","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jacob Peterson","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ty Rattie","EDM","F","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Lukas Reichel","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tristen Robins","SJS","F","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Michael Sgarbossa","WSH","F","Min","PHI 1<br/>@WSH 2 F","2","0","1","1","2","0","2","0","0","0","1"
"F","Beau Starrett","EDM","F","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Bogdan Trineyev","WSH","F","Min","PHI 1<br/>@WSH 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brendan Warren","PHI","F","Min","PHI 1<br/>@WSH 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Chad Yetman","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Niclas Almari","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Ronnie Attard","COL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Carter Berger","NYR","D","Min","NYR 5<br/>@BOS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Brandon Crawley","NYR","D","Min","NYR 5<br/>@BOS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Cody Franson","WSH","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Ville Heinola","WPG","D","Min","OTT 4<br/>@WPG 2 F","1","0","0","0","2","0","1","0","0","0","1"
"D","Aaron Hyman","CGY","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Joey Keane","CAR","D","Min","CAR 1<br/>@NSH 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Chad Krys","CHI","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Roope Laavainen","CHI","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Mitchell Miller","ARI","D","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Benjamin Mirageas","NYI","D","Min","NJD 1<br/>@NYI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Ian Moore","ANA","D","Min","ANA 3<br/>@MIN 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Nikita Okhotyuk","NJD","D","Min","NJD 1<br/>@NYI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Alex Petrovic","CGY","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","John St. Ivany","PIT","D","Min","BUF 0<br/>@PIT 1 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Cade Webber","TOR","D","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Justin Abdelkader","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Justin Auger","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"Totals","","","","","","558","86","131","217","13","319","925","52","3","725","440"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Sergei Bobrovsky","FLA","G","Act","TBL 1<br/>@FLA 5 F","17","11","2.86","486",".908","0","0","0","0","0","0","0"
"G","Jonathan Bernier","DET","G","Res","DET 4<br/>@CBJ 5 F","2","1","2.04","66",".943","0","0","0","0","0","0","0"
"G","Elvis Merzlikins","CBJ","G","Res","DET 4<br/>@CBJ 5 F","12","4","2.59","324",".923","1","0","0","0","0","0","0"
"G","Janne Juvonen","NSH","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Juho Markkanen","LAK","G","Min","COL 3<br/>@LAK 2 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Stuart Skinner","EDM","G","Min","VAN 3<br/>@EDM 4 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"Totals","","","","","","31","16","2.71","876",".916","1","0","0","0","0","0","0"
