"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Jay Beagle","WSH","F","Act","","0","0","0","0","0","0","0","0","0","0","0"
"F","Derick Brassard","CBJ/NYR","F","Act","","34","7","11","18","-2","16","63","7","0","53","3"
"F","Erik Cole","MTL/DAL","F","Act","","10","2","0","2","-8","4","14","0","0","14","8"
"F","Erik Condra","OTT","F","Act","OTT 4<br/>@BOS 2 F","34","3","7","10","5","26","57","0","0","10","23"
"F","Patrick Eaves","DET","F","Act","","10","1","2","3","-2","2","12","0","0","14","5"
"F","Chris Kunitz","PIT","F","Act","","36","20","24","44","27","33","79","12","0","83","11"
"F","Colin McDonald","NYI","F","Act","","11","2","3","5","-1","7","25","0","0","28","3"
"F","Matt Moulson","NYI","F","Act","","35","11","24","35","-10","4","118","14","0","20","19"
"F","Derek Roy","DAL/VAN","F","Act","","29","4","18","22","5","4","64","6","1","14","24"
"F","Henrik Sedin","VAN","F","Act","","35","9","22","31","17","20","61","7","0","15","7"
"F","Jerred Smithson","FLA/EDM","F","Act","","20","2","2","4","0","6","13","0","0","47","15"
"F","Martin St. Louis","TBL","F","Act","","34","8","35","43","-2","8","78","15","0","15","16"
"D","Kevin Bieksa","VAN","D","Act","","26","5","2","7","4","32","49","1","0","49","37"
"D","Zach Bogosian","WPG","D","Act","","22","2","3","5","-7","25","67","1","0","53","27"
"D","Jason Garrison","VAN","D","Act","","35","5","3","8","11","20","67","2","0","32","41"
"D","Eric Gryba","OTT","D","Act","OTT 4<br/>@BOS 2 F","15","1","1","2","0","12","24","0","0","47","21"
"D","Aaron Rome","DAL","D","Act","","0","0","0","0","0","0","0","0","0","0","0"
"D","Tyson Strachan","FLA","D","Act","","14","0","1","1","1","11","16","0","0","38","26"
"F","Tanner Glass","PIT","F","Res","","33","0","0","0","-6","38","27","0","0","84","17"
"F","Chuck Kobasew","COL","F","Res","","26","2","3","5","3","19","30","0","0","25","10"
"D","Jan Hejda","COL","D","Res","","24","0","7","7","-5","13","28","0","0","51","57"
"D","Andy Sutton","EDM","D","IR","","0","0","0","0","0","0","0","0","0","0","0"
"F","Adam Burish","SJS","F","Min","","15","0","0","0","-4","4","15","0","0","18","8"
"F","Adam Cracknell","STL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Max Gardiner","STL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Adam Hall","TBL/CAR/PHI","F","Min","","15","0","1","1","0","23","11","0","0","23","5"
"F","Evgeny Kuznetsov","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Lane MacDermid","BOS/DAL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jordan Nolan","LAK","F","Min","","30","1","3","4","-5","40","16","0","0","53","1"
"F","Eric ODell","WPG","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Travis Oleksuk","SJS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Luke Pither","PHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Chris Porter","STL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Max Reinhart","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Anton Rodin","VAN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brad Ross","TOR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","David Wohlberg","NJD","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Matt Bartkowski","BOS","D","Min","OTT 4<br/>@BOS 2 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Andre Benoit","OTT","D","Min","OTT 4<br/>@BOS 2 F","16","1","3","4","-4","2","23","0","0","15","26"
"D","Michael Caruso","FLA","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Teemu Eronen","STL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
