"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Jesper Boqvist","FLA","F","Act","BOS Wed 7:00PM","41","2","4","6","-5","12","35","0","0","73","19"
"F","Gavin Brindley","COL","F","Act","SJS Wed 9:00PM","37","5","6","11","6","8","42","0","0","27","12"
"F","Adam Fantilli","CBJ","F","Act","CHI Wed 7:00PM","55","13","22","35","-9","21","146","8","0","85","36"
"F","Dylan Guenther","UTA","F","Act","DET Wed 9:00PM","54","24","22","46","6","22","174","13","0","43","19"
"F","Seth Jarvis","CAR","F","Act","","45","24","17","41","11","4","140","9","3","64","19"
"F","Parker Kelly","COL","F","Act","SJS Wed 9:00PM","44","11","8","19","11","12","63","0","1","95","31"
"F","Drew OConnor","VAN","F","Act","@VGK Wed 10:00PM","56","13","8","21","3","22","81","0","3","43","18"
"F","Josh Samanski","EDM","F","Act","@CGY Wed 10:00PM","1","0","1","1","0","0","1","0","0","0","0"
"F","Mackie Samoskevich","FLA","F","Act","BOS Wed 7:00PM","52","5","14","19","-7","16","110","7","0","98","21"
"F","Yakov Trenin","MIN","F","Act","@NSH Wed 8:00PM","47","4","10","14","10","23","43","0","0","236","24"
"F","James van Riemsdyk","DET","F","Act","@UTA Wed 9:00PM","39","12","9","21","-5","10","68","7","0","5","19"
"F","Shane Wright","SEA","F","Act","@LAK Wed 10:00PM","51","9","10","19","5","8","74","4","0","38","42"
"D","Mikey Anderson","LAK","D","Act","SEA Wed 10:00PM","51","1","7","8","4","14","43","0","0","58","72"
"D","Kevin Bahl","CGY","D","Act","EDM Wed 10:00PM","49","2","9","11","13","33","41","0","1","80","73"
"D","Noah Dobson","MTL","D","Act","@WPG Wed 7:00PM","56","10","26","36","10","28","113","6","0","37","138"
"D","Brock Faber","MIN","D","Act","@NSH Wed 8:00PM","57","13","23","36","19","14","121","9","1","18","119"
"D","Kaedan Korczak","VGK","D","Act","VAN Wed 10:00PM","55","3","9","12","4","16","49","0","0","83","76"
"D","Axel Sandin Pellikka","DET","D","Act","@UTA Wed 9:00PM","50","6","10","16","-16","16","52","6","0","10","41"
"F","Noah Cates","PHI","F","Res","","55","10","16","26","14","33","87","6","0","64","38"
"F","Bobby McMann","TOR","F","Res","","40","16","10","26","-2","17","93","4","0","83","15"
"F","Alex Newhook","MTL","F","IR","@WPG Wed 7:00PM","17","6","6","12","7","8","24","1","0","26","5"
"F","Alexandre Texier","MTL","F","IR","@WPG Wed 7:00PM","27","1","8","9","2","6","35","0","0","24","11"
"D","Zeev Buium","VAN","D","IR","@VGK Wed 10:00PM","51","5","15","20","-17","14","49","12","0","15","31"
"D","Emil Lilleberg","TBL","D","IR","","27","1","4","5","8","34","21","0","0","47","27"
"F","Angus Crookshank","NJD","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Philippe Daoust","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Luca Del Bel Belluz","CBJ","F","Min","CHI Wed 7:00PM","1","0","0","0","0","0","0","0","0","0","0"
"F","Jagger Firkus","SEA","F","Min","@LAK Wed 10:00PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Nathan Gaucher","ANA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Oskar Jellvik","BOS","F","Min","@FLA Wed 7:00PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Shane Lachance","NJD","F","Min","","1","0","0","0","0","0","0","0","0","1","0"
"F","Nick Lardis","CHI","F","Min","@CBJ Wed 7:00PM","13","2","0","2","-3","4","19","1","0","19","3"
"F","Dans Locmelis","BOS","F","Min","@FLA Wed 7:00PM","0","0","0","0","0","0","0","0","0","0","0"
"F","James Malatesta","CBJ","F","Min","CHI Wed 7:00PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Hunter McKown","CBJ","F","Min","CHI Wed 7:00PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Viktor Neuchev","CAR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Coulson Pitre","ANA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jacob Quillan","TOR","F","Min","","2","0","0","0","1","0","1","0","0","6","0"
"F","Eduard Sale","SEA","F","Min","@LAK Wed 10:00PM","0","0","0","0","0","0","0","0","0","0","0"
"F","Stiven Sardarian","BUF","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ashton Schultz","BUF","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
