"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Marc-Andre Cliche","COL","F","Act","COL 2<br/>@ANA 3 F","54","1","3","4","-12","17","47","0","1","14","25"
"F","Tyler Ennis","BUF","F","Act","NYI 4<br/>@BUF 3 F","66","18","18","36","-15","26","167","13","0","79","37"
"F","Brian Flynn","BUF","F","Act","NYI 4<br/>@BUF 3 F","66","6","5","11","-6","8","89","0","1","38","43"
"F","Scott Hartnell","PHI","F","Act","CAR 6<br/>@PHI 5 F","62","16","25","41","6","70","162","17","0","118","35"
"F","Erik Haula","MIN","F","Act","NSH 7<br/>@MIN 3 F","31","3","3","6","8","23","33","0","1","14","10"
"F","Evander Kane","WPG","F","Act","","51","16","17","33","-4","60","209","4","2","149","34"
"F","Cody McCormick","BUF/MIN","F","Act","NSH 7<br/>@MIN 3 F","30","1","4","5","-6","45","17","0","0","55","13"
"F","Jeremy Morin","CHI","F","Act","","12","0","4","4","0","30","26","0","0","5","0"
"F","James Neal","PIT","F","Act","OTT 3<br/>@PIT 2 F","37","20","24","44","15","41","151","16","0","43","17"
"F","Tyler Pitlick","EDM","F","Act","","3","1","0","1","0","0","3","0","0","8","0"
"F","Brayden Schenn","PHI","F","Act","CAR 6<br/>@PHI 5 F","67","17","20","37","2","52","141","8","0","161","27"
"F","Jaden Schwartz","STL","F","Act","DET 3<br/>@STL 0 F","65","21","30","51","28","21","146","8","1","45","31"
"D","Jonathon Blum","MIN","D","Act","NSH 7<br/>@MIN 3 F","4","0","0","0","0","0","2","0","0","1","2"
"D","T.J. Brodie","CGY","D","Act","CGY 1<br/>@VAN 5 F","62","3","20","23","0","18","83","5","2","43","99"
"D","John Carlson","WSH","D","Act","TBL 1<br/>@WSH 0 F","69","10","20","30","-2","18","181","16","1","55","149"
"D","Alex Goligoski","DAL","D","Act","DAL 1<br/>@PHO 2 F","66","5","27","32","-2","26","123","12","0","75","123"
"D","Ryan Stanton","VAN","D","Act","CGY 1<br/>@VAN 5 F","52","1","14","15","5","28","54","0","0","79","68"
"D","Patrick Wiercioch","OTT","D","Act","OTT 3<br/>@PIT 2 F","42","4","13","17","0","14","76","8","0","43","44"
"F","Sean Couturier","PHI","F","Res","CAR 6<br/>@PHI 5 F","65","10","22","32","-1","39","126","3","4","52","33"
"F","Tyler Toffoli","LAK","F","Res","","47","11","12","23","18","10","94","3","0","39","7"
"F","Derek Dorsett","NYR","F","IR","","40","3","2","5","-6","105","51","0","0","82","22"
"F","Patrick Kane","CHI","F","IR","","67","29","39","68","8","22","220","24","0","15","15"
"D","Ryan Murphy","CAR","D","IR","CAR 6<br/>@PHI 5 F","44","2","9","11","-6","10","78","2","0","20","54"
"F","Andy Andreoff","LAK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Pavel Buchnevich","STL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Zach Budish","NSH","F","Min","NSH 7<br/>@MIN 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Greg Carey","PHO","F","Min","DAL 1<br/>@PHO 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Phillip Danault","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nicolas Deschamps","WSH","F","Min","TBL 1<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Phillip Di Giuseppe","CAR","F","Min","CAR 6<br/>@PHI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jonathan Drouin","TBL","F","Min","TBL 1<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Anthony Duclair","NYR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Dzingel","OTT","F","Min","OTT 3<br/>@PIT 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Hudson Fasching","BUF","F","Min","NYI 4<br/>@BUF 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Fitzgerald","PHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Scott Glennie","DAL","F","Min","DAL 1<br/>@PHO 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Joey Hishon","COL","F","Min","COL 2<br/>@ANA 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Connor Hurley","BUF","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tomas Hyka","PHI","F","Min","CAR 6<br/>@PHI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Antoine Laganiere","ANA","F","Min","COL 2<br/>@ANA 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brett Ritchie","DAL","F","Min","DAL 1<br/>@PHO 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brendan Shinnimin","PHO","F","Min","DAL 1<br/>@PHO 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Devin Shore","MIN","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Spooner","BOS","F","Min","BOS 2<br/>@NJD 3 F","21","0","11","11","-2","6","41","6","0","10","6"
"F","Ryan Walters","MIN","F","Min","NSH 7<br/>@MIN 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Danny Biega","CAR","D","Min","CAR 6<br/>@PHI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Stefan Elliott","COL","D","Min","COL 2<br/>@ANA 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Steve Oleksy","WSH","D","Min","TBL 1<br/>@WSH 0 F","31","2","7","9","7","51","25","0","0","44","45"
"D","Nate Schmidt","WSH","D","Min","TBL 1<br/>@WSH 0 F","19","2","3","5","1","0","28","0","0","9","30"
"D","Tyson Strachan","WSH","D","Min","TBL 1<br/>@WSH 0 F","5","0","1","1","-3","5","3","0","0","8","8"
"F","Kyle Flanagan","PHI","F","-","CAR 6<br/>@PHI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Gustav Nyquist","DET","F","-","DET 3<br/>@STL 0 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Matt Pelech","SJS","F,D","38","-","2","0","0","0","0","15","0","0","0","0","0"
"F","Brandon Pirri","CHI/FLA","F","-","","16","6","5","11","5","4","23","1","0","7","4"
"F","Chris VandeVelde","PHI","F","-","CAR 6<br/>@PHI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Kyle Cumiskey","ANA","D","-","COL 2<br/>@ANA 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Brian Lashoff","DET","D","-","DET 3<br/>@STL 0 F","12","0","1","1","-1","8","8","0","0","16","14"
"Totals","","","","","","1,208","208","359","567","37","772","2,407","146","13","1,327","995"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Carter Hutton","NSH","G","Act","NSH 7<br/>@MIN 3 F","10","5",".00","283",".000","0","0","0","1","1","0","0"
"G","Martin Jones","LAK","G","Res","","11","6",".00","285",".000","1","0","0","1","1","0","0"
"G","Henrik Lundqvist","NYR","G","Res","","49","23",".00","1,264",".000","4","0","0","3","3","3","0"
"G","Zach Fucale","MTL","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Thomas Greiss","PHO","G","Min","DAL 1<br/>@PHO 2 F","7","3",".00","199",".000","2","0","0","0","0","0","0"
"G","Eric Hartzell","PIT","G","Min","OTT 3<br/>@PIT 2 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Keith Kinkaid","NJD","G","Min","BOS 2<br/>@NJD 3 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Edward Pasquale","WPG","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"Totals","","","","","","77","37","999963.00","2,031",".000","7","0","0","5","5","3","0"
