"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Andreas Athanasiou","LAK","F","Act","COL 3<br/>@LAK 2 F","27","7","7","14","-8","13","48","1","0","6","8"
"F","Ryan Carpenter","CHI","F","Act","","27","4","0","4","-6","13","39","1","1","50","11"
"F","William Carrier","VGK","F","Act","STL 1<br/>@VGK 4 F","13","2","3","5","1","2","18","0","0","29","3"
"F","Leon Draisaitl","EDM","F","Act","VAN 3<br/>@EDM 4 F","38","19","37","56","21","14","110","22","1","26","9"
"F","Jordan Greenway","MIN","F","Act","ANA 3<br/>@MIN 4 F","36","5","18","23","9","40","54","1","0","53","18"
"F","Ryan Hartman","MIN","F","Act","ANA 3<br/>@MIN 4 F","24","2","6","8","-4","19","38","1","0","26","21"
"F","Garnet Hathaway","WSH","F","Act","PHI 1<br/>@WSH 2 F","36","4","8","12","7","29","37","0","1","114","21"
"F","Kevin Hayes","PHI","F","Act","PHI 1<br/>@WSH 2 F","36","11","13","24","-1","10","84","6","0","44","5"
"F","J.T. Miller","VAN","F","Act","VAN 3<br/>@EDM 4 F","33","9","20","29","-4","19","61","14","0","66","15"
"F","Jesse Puljujarvi","EDM","F","Act","VAN 3<br/>@EDM 4 F","29","8","2","10","3","12","54","2","0","59","5"
"F","Jack Roslovic","WPG/CBJ","F","Act","DET 4<br/>@CBJ 5 F","31","6","16","22","-5","8","51","6","0","23","18"
"F","Jimmy Vesey","TOR/VAN","F","Act","VAN 3<br/>@EDM 4 F","24","2","1","3","-7","2","31","0","0","21","11"
"D","Rasmus Andersson","CGY","D","Act","","39","3","13","16","-12","26","67","6","0","33","49"
"D","Noah Dobson","NYI","D","Act","NJD 1<br/>@NYI 5 F","30","3","9","12","7","4","44","3","0","25","33"
"D","Nick Holden","VGK","D","Act","STL 1<br/>@VGK 4 F","5","0","1","1","3","0","5","0","0","7","5"
"D","Dean Kukan","CBJ","D","Act","DET 4<br/>@CBJ 5 F","10","1","0","1","-2","4","7","0","0","11","8"
"D","Colin Miller","BUF","D","Act","BUF 0<br/>@PIT 1 F","30","3","2","5","-13","23","35","3","0","60","28"
"D","Jeff Petry","MTL","D","Act","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Gabriel Vilardi","LAK","F","Res","COL 3<br/>@LAK 2 F","36","6","9","15","-6","2","39","3","0","10","9"
"D","Nikita Zadorov","CHI","D","Res","","37","1","6","7","2","29","42","0","0","128","48"
"F","Jack Eichel","BUF","F","IR","BUF 0<br/>@PIT 1 F","21","2","16","18","-9","6","61","9","0","20","15"
"F","Micheal Ferland","VAN","F","IR","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Egor Afanasyev","NSH","F","Min","CAR 1<br/>@NSH 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Justin Bailey","VAN","F","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Lean Bergmann","SJS","F","Min","ARI 5<br/>@SJS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Matt Boldy","MIN","F","Min","ANA 3<br/>@MIN 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Reid Boucher","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Shawn Boudrias","MIN","F","Min","ANA 3<br/>@MIN 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Erik Foley","STL","F","Min","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexandre Fortin","MTL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Byron Froese","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","A.J. Greer","NYI/NJD","F","Min","NJD 1<br/>@NYI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jansen Harkins","WPG","F","Min","OTT 4<br/>@WPG 2 F","6","0","0","0","-1","4","4","0","0","1","1"
"F","Dylan Holloway","EDM","F","Min","VAN 3<br/>@EDM 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Kuffner","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexander Ljungkrantz","NYI","F","Min","NJD 1<br/>@NYI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Michael McCarron","NSH","F","Min","CAR 1<br/>@NSH 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Dmitri Ovchinnikov","TOR","F","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brendan Perlini","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mathias Emilio Pettersen","CGY","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mason Primeau","VGK","F","Min","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kristian Reichel","WPG","F","Min","OTT 4<br/>@WPG 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Aarne Talvitie","NJD","F","Min","NJD 1<br/>@NYI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Pavel Zacha","NJD","F","Min","NJD 1<br/>@NYI 5 F","28","6","10","16","-8","4","46","3","0","21","5"
"D","Ethan Bear","EDM","D","Min","VAN 3<br/>@EDM 4 F","21","0","4","4","6","4","21","0","0","11","26"
"D","Darren Dietz","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Brandon Fortunato","NSH","D","Min","CAR 1<br/>@NSH 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Libor Hajek","NYR","D","Min","NYR 5<br/>@BOS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Samuel Knazko","CBJ","D","Min","DET 4<br/>@CBJ 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","John Ludvig","FLA","D","Min","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Brennan Menell","MIN","D","Min","ANA 3<br/>@MIN 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Samuel Morin","PHI","F,D","30","PHI 1<br/>@WSH 2 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Tyler Myers","VAN","D","Min","VAN 3<br/>@EDM 4 F","36","4","9","13","-5","41","72","3","2","34","52"
"D","Alexander Nikishin","CAR","D","Min","CAR 1<br/>@NSH 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Gustav Olofsson","MTL","D","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Xavier Ouellet","MTL","D","Min","MTL 2<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Mark Pysyk","DAL","F,D","34","","10","1","0","1","4","6","14","0","0","8","5"
"D","Steven Santini","STL","D","Min","STL 1<br/>@VGK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Thomas Schemitsch","CBJ","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Dmitri Semykin","TBL","D","Min","TBL 1<br/>@FLA 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Michael Vukojevic","NJD","D","Min","NJD 1<br/>@NYI 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Cooper Zech","BOS","D","Min","NYR 5<br/>@BOS 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Curtis Douglas","DAL","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Carter Verhaeghe","FLA","F","-","TBL 1<br/>@FLA 5 F","22","8","8","16","7","15","52","0","0","17","8"
"D","Olli Juolevi","VAN","D","-","VAN 3<br/>@EDM 4 F","4","0","0","0","1","0","4","0","0","5","4"
"D","Nikita Zaitsev","OTT","D","-","OTT 4<br/>@WPG 2 F","25","0","8","8","-4","10","39","0","0","42","45"
"Totals","","","","","","714","117","226","343","-24","359","1,177","84","5","950","486"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Marc-Andre Fleury","VGK","G","Act","STL 1<br/>@VGK 4 F","20","14","1.91","536",".934","4","2","0","0","0","0","0"
"G","Kaapo Kahkonen","MIN","G","Res","ANA 3<br/>@MIN 4 F","6","5","2.01","163",".931","2","0","0","0","0","0","0"
"G","Petr Mrazek","CAR","G","Res","CAR 1<br/>@NSH 3 F","4","2",".99","63",".955","2","0","0","0","0","0","0"
"G","Michael Houser","BUF","G","Min","BUF 0<br/>@PIT 1 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Olof Lindbom","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Ivan Nalimov","CHI","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
