"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Pontus Aberg","ANA/MIN","F","Act","MIN 0<br/>@DAL 3 F","50","12","13","25","-12","12","89","7","0","34","9"
"F","Sebastian Aho","CAR","F","Act","CAR 4<br/>@PHI 3 F","75","30","50","80","25","24","227","22","5","58","33"
"F","Joel Armia","MTL","F","Act","TOR 5<br/>@MTL 6 F","50","11","7","18","0","14","119","3","1","104","18"
"F","Aleksander Barkov","FLA","F","Act","NJD 4<br/>@FLA 3 F","75","34","53","87","-9","8","191","31","0","27","55"
"F","J.T. Compher","COL","F","Act","COL 2<br/>@SJS 5 F","58","13","16","29","-5","31","107","9","1","29","48"
"F","Carl Grundstrom","TOR/LAK","F","Act","VGK 2<br/>@LAK 5 F","3","1","0","1","-2","2","7","0","0","7","0"
"F","David Kampf","CHI","F","Act","CHI 2<br/>@NSH 5 F","55","3","13","16","-8","12","66","0","0","32","28"
"F","Evgeny Kuznetsov","WSH","F","Act","NYI 3<br/>@WSH 0 F","70","20","45","65","5","50","187","21","0","44","18"
"F","Mitch Marner","TOR","F","Act","TOR 5<br/>@MTL 6 F","75","25","62","87","23","22","215","19","3","27","34"
"F","Zach Parise","MIN","F","Act","MIN 0<br/>@DAL 3 F","73","26","33","59","-4","26","227","16","2","49","71"
"F","Rickard Rakell","ANA","F","Act","","64","14","23","37","-16","27","176","12","0","76","36"
"F","Bryan Rust","PIT","F","Act","NYR 4<br/>@PIT 3 F","65","18","16","34","12","22","131","0","3","101","55"
"D","Tony DeAngelo","NYR","D","Act","NYR 4<br/>@PIT 3 F","54","4","23","27","3","60","100","7","0","47","74"
"D","Dylan DeMelo","OTT","D","Act","CBJ 6<br/>@OTT 2 F","70","4","17","21","5","30","103","3","1","109","116"
"D","Matt Irwin","NSH","D","Act","CHI 2<br/>@NSH 5 F","37","1","5","6","3","38","44","0","0","68","31"
"D","Erik Johnson","COL","D","Act","COL 2<br/>@SJS 5 F","73","6","16","22","8","38","136","0","0","115","127"
"D","Adam Larsson","EDM","D","Act","EDM 3<br/>@CGY 1 F","75","3","15","18","-23","38","106","0","1","232","117"
"D","Rasmus Ristolainen","BUF","D","Act","BUF 7<br/>@DET 1 F","74","5","34","39","-42","36","175","14","0","218","119"
"F","Patrik Berglund","BUF","F","Res","BUF 7<br/>@DET 1 F","22","2","2","4","-5","4","25","0","0","25","14"
"F","Antti Suomela","SJS","F","Res","COL 2<br/>@SJS 5 F","27","3","5","8","1","4","42","0","0","10","11"
"F","Jordan Weal","PHI/ARI/MTL","F","Res","TOR 5<br/>@MTL 6 F","51","5","8","13","-11","16","54","3","0","24","18"
"D","Kyle Capobianco","ARI","D","IR","WPG 4<br/>@ARI 2 F","2","0","0","0","-2","0","1","0","0","2","2"
"D","Mathew Dumba","MIN","D","IR","MIN 0<br/>@DAL 3 F","32","12","10","22","-5","21","93","12","0","60","43"
"F","Logan Brown","OTT","F","Min","CBJ 6<br/>@OTT 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brayden Burke","ARI","F","Min","WPG 4<br/>@ARI 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexei Byvaltsev","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexis DAoust","VAN","F","Min","VAN 2<br/>@STL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Noah Gregor","SJS","F","Min","COL 2<br/>@SJS 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Martin Kaut","COL","F","Min","COL 2<br/>@SJS 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Morgan Klimchuk","CGY/TOR/OTT","F","Min","CBJ 6<br/>@OTT 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Severi Lahtinen","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tobias Lindberg","PIT/OTT/VGK","F","Min","VGK 2<br/>@LAK 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Sakari Manninen","VGK","F","Min","VGK 2<br/>@LAK 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jacob Olofsson","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Linus Olund","PIT","F","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Cal OReilly","MIN","F","Min","MIN 0<br/>@DAL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Emil Pettersson","NSH/ARI","F","Min","WPG 4<br/>@ARI 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Poehling","MTL","F","Min","TOR 5<br/>@MTL 6 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Vincent Praplan","SJS/FLA","F","Min","NJD 4<br/>@FLA 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Nikolai Prokhorkin","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tom Pyatt","OTT/VAN","F","Min","VAN 2<br/>@STL 3 F","34","0","2","2","-15","2","28","0","0","15","43"
"F","Nicolas Roy","CAR","F","Min","CAR 4<br/>@PHI 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Yegor Sharangovich","NJD","F","Min","NJD 4<br/>@FLA 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Hunter Shinkaruk","MTL","F","Min","TOR 5<br/>@MTL 6 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Andrei Svetlakov","BOS","F","Min","TBL 6<br/>@BOS 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kyle Topping","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Dominic Zwerger","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Mikey Anderson","LAK","D","Min","VGK 2<br/>@LAK 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Xavier Bernard","NJD","D","Min","NJD 4<br/>@FLA 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Jacob Bernard-Docker","DET","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","David Bernhardt","PHI","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Slava Demin","MTL","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Nick DeSimone","SJS","D","Min","COL 2<br/>@SJS 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Dante Fabbro","NSH","D","Min","CHI 2<br/>@NSH 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Cameron Gaunce","TBL","D","Min","TBL 6<br/>@BOS 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Grant Hutton","NYI","D","Min","NYI 3<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Timothy Liljegren","TOR","D","Min","TOR 5<br/>@MTL 6 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Darren Raddysh","CHI/NYR","D","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","David Sklenicka","MTL","D","Min","TOR 5<br/>@MTL 6 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Mitch Hults","ANA/TBL","F","-","TBL 6<br/>@BOS 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Duncan Siemens","(N/A)","D","-","","0","0","0","0","0","0","0","0","0","0","0"
"Totals","","","","","","1,264","252","468","720","-74","537","2,649","179","17","1,513","1,120"
"Goalies"
"Pos","Player","Team","Eligible","Status","Opponent","GP","W-G","GAA","SV","SV%","SHO","PIM","G","A","Pt","PPP","SHP"
"G","Carter Hart","PHI","G","Act","CAR 4<br/>@PHI 3 F","18","12","2.81","554",".923","0","0","0","0","0","0","0"
"G","Jaroslav Halak","BOS","G","Res","TBL 6<br/>@BOS 3 F","31","17","2.26","869",".928","4","0","0","3","3","2","0"
"G","Justus Annunen","NSH","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Mikhail Berdin","WPG","G","Min","WPG 4<br/>@ARI 2 F","0","0",".00","0",".000","0","0","0","0","0","0","0"
"G","Dominik Furch","(N/A)","G","Min","","0","0",".00","0",".000","0","0","0","0","0","0","0"
